File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,CHW Pump Power,CW Pump Power,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
SWHC008-03 VSD Central Plant_New/runs/CZ09/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,24939.87,0,986893.54,394508.4,0,436518,0,239210.63,102450.48,158895.61,0,0,0,0,0,555950.74,0,0,0,0,0,0,0,0,0,0,157902.05,0,0,1900342229
SWHC008-03 VSD Central Plant_New/runs/CZ10/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,11550.08,,0,825077.58,163686.57,0,936314.72,0,332463.56,320896.86,338257.79,0,0,0,0,0,317339.32,0,0,0,68627.6,0,0,0,0,0,0,428587.95,0,0,1967483945
SWHC008-03 VSD Central Plant_New/runs/CZ10/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1810.74,,0,279770.71,94437.9,0,258328.15,0,329123.46,49183.22,53399.52,0,0,0,0,0,104518.8,0,0,0,64094.3,0,0,0,0,0,0,205698.35,0,0,846014315.2
SWHC008-03 VSD Central Plant_New/runs/CZ10/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5169.35,0,330350.84,94437.9,0,258328.15,0,329112.48,20838.26,31865.27,0,0,0,0,0,104450.14,0,0,0,64094.3,0,0,0,0,0,0,205699.51,0,0,933314064.1
SWHC008-03 VSD Central Plant_New/runs/CZ10/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1308021.16,163686.57,0,936314.72,0,332624.5,364207.43,342321.95,0,0,0,0,0,318214.03,0,0,0,68627.6,0,0,0,0,0,0,428584.04,0,0,2448217879
SWHC008-03 VSD Central Plant_New/runs/CZ10/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,64710.34,0,2795865.04,643032.05,0,3553012.2,0,1173972.6,264564.52,401449.61,0,0,0,0,0,1038154.06,0,0,0,127428.8,0,0,0,0,0,0,652983.9,0,0,6104738332
SWHC008-03 VSD Central Plant_New/runs/CZ10/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,22667,,0,2250690.1,643032.05,0,3553012.2,0,1173832.91,618964.51,668059.03,0,0,0,0,0,1038888.48,0,0,0,127428.8,0,0,0,0,0,0,652809.87,0,0,5775719037
SWHC008-03 VSD Central Plant_New/runs/CZ10/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,330702.68,94437.9,0,258328.15,0,329145.3,53089.52,53466.71,0,0,0,0,0,104448.73,0,0,0,64094.3,0,0,0,0,0,0,205700.02,0,0,935007979.6
SWHC008-03 VSD Central Plant_New/runs/CZ10/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1511.84,,0,207165.54,103288.37,0,282049.05,0,102231.97,41381.11,44384.58,0,0,0,0,0,111562.16,0,0,0,65854.75,0,0,0,0,0,0,111781.25,0,0,482283518.1
SWHC008-03 VSD Central Plant_New/runs/CZ10/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4316.04,0,247771.19,103288.37,0,282049.05,0,102239.53,16829.98,25688.69,0,0,0,0,0,111493.66,0,0,0,65854.75,0,0,0,0,0,0,111780.93,0,0,500978776.4
SWHC008-03 VSD Central Plant_New/runs/CZ10/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,23819.1,0,1095490.87,239542.44,0,831153.37,0,252252.62,126975.98,200815.18,0,0,0,0,0,421723.83,0,0,0,0,0,0,0,0,0,0,102500.15,0,0,1967477104
SWHC008-03 VSD Central Plant_New/runs/CZ10/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1097487.28,239542.44,0,831153.37,0,252309.35,266540.59,247694.52,0,0,0,0,0,421899.32,0,0,0,0,0,0,0,0,0,0,102502.08,0,0,1982751691
SWHC008-03 VSD Central Plant_New/runs/CZ10/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,14369.85,,0,1609292.2,626942.71,0,1141299.43,0,520699.68,412200.28,420910.13,0,0,0,0,0,1290079.83,0,0,0,43737.51,0,0,0,0,0,0,243561.56,0,0,3110423390
SWHC008-03 VSD Central Plant_New/runs/CZ10/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1971684.21,626942.71,0,1141299.43,0,521452.43,472960.06,432132.14,0,0,0,0,0,1286342.5,0,0,0,43737.51,0,0,0,0,0,0,243576.35,0,0,3299685454
SWHC008-03 VSD Central Plant_New/runs/CZ10/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,41023.43,0,1967699.15,626942.71,0,1141299.43,0,521480.43,241792.66,366022.39,0,0,0,0,0,1286295.11,0,0,0,43737.51,0,0,0,0,0,0,243553.72,0,0,3284433521
SWHC008-03 VSD Central Plant_New/runs/CZ10/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2798751.53,643032.05,0,3553012.2,0,1173970.82,667519.67,669703.02,0,0,0,0,0,1038140.93,0,0,0,127428.8,0,0,0,0,0,0,652983.9,0,0,6204886881
SWHC008-03 VSD Central Plant_New/runs/CZ10/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8343.45,,0,862926.24,239542.44,0,831153.37,0,252055.54,237021.41,244877.86,0,0,0,0,0,424675.1,0,0,0,0,0,0,0,0,0,0,102502.95,0,0,1595339565
SWHC008-03 VSD Central Plant_New/runs/CZ10/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,247950.38,103288.37,0,282049.05,0,102238.09,44075.28,44435.81,0,0,0,0,0,111492.62,0,0,0,65854.75,0,0,0,0,0,0,111783.16,0,0,512225714.4
SWHC008-03 VSD Central Plant_New/runs/CZ10/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,1487.55,0,44891.14,12134.67,0,29466.65,0,61779.84,5724.28,6839.58,0,0,0,0,0,1384.64,0,0,0,0,0,0,0,0,0,0,4217.27,0,0,119779307.4
SWHC008-03 VSD Central Plant_New/runs/CZ10/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,44964.53,12134.67,0,29466.65,0,61779.84,15301.95,14934.47,0,0,0,0,0,1384.64,0,0,0,0,0,0,0,0,0,0,4217.27,0,0,122136721.2
SWHC008-03 VSD Central Plant_New/runs/CZ10/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,521.06,,0,27843.75,12134.67,0,29466.65,0,61779.84,13396.32,14873.46,0,0,0,0,0,1384.63,0,0,0,0,0,0,0,0,0,0,4217.27,0,0,93811195.31
SWHC008-03 VSD Central Plant_New/runs/CZ10/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8897.51,,0,839242.51,394508.4,0,436518,0,283887.36,245377.35,261870.54,0,0,0,0,0,733404.38,0,0,0,0,0,0,0,0,0,0,156635.91,0,0,2280621418
SWHC008-03 VSD Central Plant_New/runs/CZ10/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,25400.85,0,1017556.44,394508.4,0,436518,0,283943.43,108828.4,157202.9,0,0,0,0,0,734752.07,0,0,0,0,0,0,0,0,0,0,156635.46,0,0,2403094729
SWHC008-03 VSD Central Plant_New/runs/CZ11/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,10560.14,,0,637991.6,163686.57,0,936314.72,0,338679.09,289979.1,297092.04,0,0,0,0,0,357507.86,0,0,0,68627.6,0,0,0,0,0,0,437390.69,0,0,1811217352
SWHC008-03 VSD Central Plant_New/runs/CZ11/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,30147.36,0,1097548.8,163686.57,0,936314.72,0,338731.65,135199.93,240933.16,0,0,0,0,0,357444.95,0,0,0,68627.6,0,0,0,0,0,0,437417.75,0,0,2082114741
SWHC008-03 VSD Central Plant_New/runs/CZ11/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,22240.8,,0,2043018.59,643032.05,0,3553012.2,0,1187799.65,599702,634549.02,0,0,0,0,0,1411700.88,0,0,0,127428.8,0,0,0,0,0,0,667196.1,0,0,5874248401
SWHC008-03 VSD Central Plant_New/runs/CZ10/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ10,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1018145.8,394508.4,0,436518,0,283766.47,263751.06,262923.75,0,0,0,0,0,734756.6,0,0,0,0,0,0,0,0,0,0,156631.8,0,0,2409360860
SWHC008-03 VSD Central Plant_New/runs/CZ11/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4458.91,0,269954.88,94437.9,0,258328.15,0,267803.41,15767.88,25024.51,0,0,0,0,0,148742.99,0,0,0,64094.3,0,0,0,0,0,0,210321.64,0,0,898930520.9
SWHC008-03 VSD Central Plant_New/runs/CZ11/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1561.89,,0,227382.29,94437.9,0,258328.15,0,267801.86,41527.36,44591.13,0,0,0,0,0,148949.66,0,0,0,64094.3,0,0,0,0,0,0,210322.74,0,0,834573085.5
SWHC008-03 VSD Central Plant_New/runs/CZ11/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1099403.7,163686.57,0,936314.72,0,338722.13,334005.52,304055.1,0,0,0,0,0,357377.7,0,0,0,68627.6,0,0,0,0,0,0,437403.8,0,0,2137082003
SWHC008-03 VSD Central Plant_New/runs/CZ11/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,270041.04,94437.9,0,258328.15,0,267778.04,44669.61,44506.15,0,0,0,0,0,148754.67,0,0,0,64094.3,0,0,0,0,0,0,210315.15,0,0,900555332.7
SWHC008-03 VSD Central Plant_New/runs/CZ11/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12494.7,,0,1323445.72,626942.71,0,1141299.43,0,449113.13,357069.37,355666.58,0,0,0,0,0,886879.2,0,0,0,43737.51,0,0,0,0,0,0,249113.09,0,0,2787357124
SWHC008-03 VSD Central Plant_New/runs/CZ11/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,229899.56,103288.37,0,282049.05,0,103357.66,42618.82,42404.03,0,0,0,0,0,172719.9,0,0,0,65854.75,0,0,0,0,0,0,114325.82,0,0,544307455.8
SWHC008-03 VSD Central Plant_New/runs/CZ11/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1489.18,,0,180344.98,103288.37,0,282049.05,0,103357.77,39540.3,42433.42,0,0,0,0,0,172784.87,0,0,0,65854.75,0,0,0,0,0,0,114316.25,0,0,488172899.6
SWHC008-03 VSD Central Plant_New/runs/CZ11/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1576844.45,626942.71,0,1141299.43,0,450274.05,411837.11,367156.76,0,0,0,0,0,883999.2,0,0,0,43737.51,0,0,0,0,0,0,249120.94,0,0,2794130212
SWHC008-03 VSD Central Plant_New/runs/CZ11/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2506524.53,643032.05,0,3553012.2,0,1188136.85,641270.64,635920.88,0,0,0,0,0,1413165.88,0,0,0,127428.8,0,0,0,0,0,0,667241.13,0,0,6212248287
SWHC008-03 VSD Central Plant_New/runs/CZ11/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,63493.61,0,2505300.04,643032.05,0,3553012.2,0,1188140.75,234444.7,350980.41,0,0,0,0,0,1413168.55,0,0,0,127428.8,0,0,0,0,0,0,667241.17,0,0,6121262011
SWHC008-03 VSD Central Plant_New/runs/CZ11/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,35670.2,0,1574756.73,626942.71,0,1141299.43,0,450344.87,203259.37,315661.05,0,0,0,0,0,884096.12,0,0,0,43737.51,0,0,0,0,0,0,249130.37,0,0,2754333257
SWHC008-03 VSD Central Plant_New/runs/CZ11/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,23690.61,0,970919.15,239542.44,0,831153.37,0,237634.43,115189.19,175813.2,0,0,0,0,0,537763.11,0,0,0,0,0,0,0,0,0,0,104830.89,0,0,1959847433
SWHC008-03 VSD Central Plant_New/runs/CZ11/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4251.34,0,229836.91,103288.37,0,282049.05,0,103357.51,15037.65,23169.74,0,0,0,0,0,172710.88,0,0,0,65854.75,0,0,0,0,0,0,114319.62,0,0,532889374.2
SWHC008-03 VSD Central Plant_New/runs/CZ11/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,510.78,,0,27658.75,12134.67,0,29466.65,0,60611.69,13162.83,13991.88,0,0,0,0,0,5164.41,0,0,0,0,0,0,0,0,0,0,4299.92,0,0,104376865.6
SWHC008-03 VSD Central Plant_New/runs/CZ11/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,971794.74,239542.44,0,831153.37,0,237647.01,258567.82,238285.62,0,0,0,0,0,537719.34,0,0,0,0,0,0,0,0,0,0,104833.35,0,0,1976835127
SWHC008-03 VSD Central Plant_New/runs/CZ12/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,30178.86,0,1115759.91,163686.57,0,936314.72,0,370297.52,132013.76,237782.25,0,0,0,0,0,497110.62,0,0,0,68627.6,0,0,0,0,0,0,450690.73,0,0,2218834003
SWHC008-03 VSD Central Plant_New/runs/CZ11/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8298.44,,0,762073.87,239542.44,0,831153.37,0,237416.3,232895.54,234934.45,0,0,0,0,0,540451.89,0,0,0,0,0,0,0,0,0,0,104830.59,0,0,1708285719
SWHC008-03 VSD Central Plant_New/runs/CZ11/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,18053.31,0,626120.13,394508.4,0,436518,0,231060.89,64548.85,96525.25,0,0,0,0,0,421304.26,0,0,0,0,0,0,0,0,0,0,160197.14,0,0,1955484417
SWHC008-03 VSD Central Plant_New/runs/CZ11/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ11,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,1458.2,0,41913.77,12134.67,0,29466.65,0,60611.69,5333.96,6390.78,0,0,0,0,0,5164.41,0,0,0,0,0,0,0,0,0,0,4299.92,0,0,118879335.9
SWHC008-03 VSD Central Plant_New/runs/CZ11/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ11,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,6323.79,,0,614811.62,394508.4,0,436518,0,230989.96,172993.66,179205.13,0,0,0,0,0,420909.35,0,0,0,0,0,0,0,0,0,0,160195.28,0,0,1964136279
SWHC008-03 VSD Central Plant_New/runs/CZ11/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,41965.36,12134.67,0,29466.65,0,60611.69,14821.55,14058.26,0,0,0,0,0,5164.41,0,0,0,0,0,0,0,0,0,0,4299.92,0,0,120671717.5
SWHC008-03 VSD Central Plant_New/runs/CZ12/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,247494.95,94437.9,0,258328.15,0,273472.16,44473.39,45176.7,0,0,0,0,0,170387.78,0,0,0,64094.3,0,0,0,0,0,0,216281.74,0,0,868199268.1
SWHC008-03 VSD Central Plant_New/runs/CZ11/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,625755.66,394508.4,0,436518,0,231059.12,181055.8,179406.22,0,0,0,0,0,421331.49,0,0,0,0,0,0,0,0,0,0,160197.52,0,0,1963889512
SWHC008-03 VSD Central Plant_New/runs/CZ12/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1549.14,,0,210254.81,94437.9,0,258328.15,0,273500.26,41390.07,45117.11,0,0,0,0,0,170615.37,0,0,0,64094.3,0,0,0,0,0,0,216277.05,0,0,822972754.9
SWHC008-03 VSD Central Plant_New/runs/CZ12/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,10571.18,,0,641732.19,163686.57,0,936314.72,0,370249.65,291055.27,300224.78,0,0,0,0,0,497334.76,0,0,0,68627.6,0,0,0,0,0,0,450676.62,0,0,1947448990
SWHC008-03 VSD Central Plant_New/runs/CZ12/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4422.53,0,247323.78,94437.9,0,258328.15,0,273482.48,15146.31,24922.51,0,0,0,0,0,170354.97,0,0,0,64094.3,0,0,0,0,0,0,216279.99,0,0,866623494.6
SWHC008-03 VSD Central Plant_New/runs/CZ12/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1117845.14,163686.57,0,936314.72,0,370300.2,334556.38,309661.28,0,0,0,0,0,497125.11,0,0,0,68627.6,0,0,0,0,0,0,450681.2,0,0,2277955970
SWHC008-03 VSD Central Plant_New/runs/CZ12/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,21803.98,,0,1908218.9,643032.05,0,3553012.2,0,1125381.15,587058.77,633746.29,0,0,0,0,0,1245974.06,0,0,0,127428.8,0,0,0,0,0,0,686695.95,0,0,6098398111
SWHC008-03 VSD Central Plant_New/runs/CZ12/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2304380.31,643032.05,0,3553012.2,0,1125720.19,627246.47,635765.15,0,0,0,0,0,1251071.78,0,0,0,127428.8,0,0,0,0,0,0,686699.99,0,0,6235369866
SWHC008-03 VSD Central Plant_New/runs/CZ12/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,62246.56,0,2302432.07,643032.05,0,3553012.2,0,1125719.72,213836.14,337712.17,0,0,0,0,0,1251075.99,0,0,0,127428.8,0,0,0,0,0,0,686699.93,0,0,6145122275
