File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,32673.78,5586.74,2300.38,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,2300.38,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,32446.579999999998,5586.74,2073.18,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,2073.18,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,33071.03,5586.74,2697.63,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,2697.63,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,33634.13,5586.74,3260.73,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,3260.73,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,34494.32,5586.74,4120.92,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,4120.92,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,35970.979999999996,5586.74,5597.58,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,5597.58,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41207.42999999999,5586.74,10834.03,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,10834.03,5586.74,0.00,8268.27,2070.26
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,48113.759999999995,10789.13,5185.8,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,5185.80,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,47606.759999999995,10789.13,4678.81,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,4678.81,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,48664.3,10789.13,5736.35,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,5736.35,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,48097.75,10789.13,5169.8,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,5169.80,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,49654.92,10789.13,6726.96,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,6726.96,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,51059.09,10789.13,8131.13,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,8131.13,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,53204.11,10789.13,10276.16,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,10276.16,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,56886.4,10789.13,13958.45,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,13958.45,10789.13,0.00,13440.28,3261.63
CZ08/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,69944.3,10789.13,27016.35,1774.64,457.71,16701.91,0.0,1351.72,0.0,0.0,0.0,0.0,11852.83,0.0,0.0,0.00,27016.35,10789.13,0.00,13440.28,3261.63
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,31197.22,3537.79,2533.03,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,3537.79,2533.03,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,30245.55,2833.76,2285.39,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,2833.76,2285.39,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,32306.33,3898.06,3281.87,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,3898.06,3281.87,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,31602.339999999997,3678.78,2797.16,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,3678.78,2797.16,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,30595.910000000003,2945.85,2523.66,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,2945.85,2523.66,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,33244.16,4146.06,3971.7,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,4146.06,3971.70,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,34580.83,4428.81,5025.62,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,4428.81,5025.62,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,36724.54,4757.25,6840.89,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,4757.25,6840.89,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,43599.27,5276.58,13196.29,1557.5,457.71,10338.53,0.0,901.34,0.0,0.0,0.0,0.0,11871.31,0.0,0.0,5276.58,13196.29,0.00,0.00,8268.27,2070.26
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,45745.52,6975.15,5993.08,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,6975.15,5993.08,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,43761.590000000004,5577.13,5407.16,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,5577.13,5407.16,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,48232.64,7690.55,7764.8,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,7690.55,7764.80,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,46650.4,7255.11,6618.0,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,7255.11,6618.00,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,44547.9,5799.71,5970.9,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,5799.71,5970.90,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,50357.22,8183.02,9396.91,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,8183.02,9396.91,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,53412.229999999996,8744.49,11890.44,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,8744.49,11890.44,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,58359.29,9396.68,16185.32,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,9396.68,16185.32,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,74427.22,10427.93,31222.0,1774.64,457.71,16701.91,0.0,1970.8,0.0,0.0,0.0,0.0,11872.22,0.0,0.0,10427.93,31222.00,0.00,0.00,13440.28,3261.63
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,36950.15,9430.29,2533.16,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,2533.16,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,36702.490000000005,9430.29,2285.5,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,2285.50,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,37219.08,9430.29,2802.09,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,2802.09,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,36942.33,9430.29,2525.34,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,2525.34,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,37702.97,9430.29,3285.98,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,3285.98,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,38388.880000000005,9430.29,3971.89,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,3971.89,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,39436.68,9430.29,5019.69,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,5019.69,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41235.4,9430.29,6818.41,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,6818.41,9430.29,0.00,8268.27,2070.26
CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,47613.92,9430.29,13196.92,1557.5,457.71,10338.53,0.0,761.3,0.0,0.0,0.0,0.0,11871.66,0.0,0.0,0.00,13196.92,9430.29,0.00,8268.27,2070.26
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,57173.33,18673.6,5993.26,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,5993.26,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,56587.4,18673.6,5407.33,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,5407.33,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,57809.600000000006,18673.6,6629.53,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,6629.53,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,57154.83,18673.6,5974.77,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,5974.77,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,58954.46,18673.6,7774.39,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,7774.39,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,60577.270000000004,18673.6,9397.2,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,9397.20,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,63056.29,18673.6,11876.22,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,11876.22,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,67311.94,18673.6,16131.87,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,16131.87,18673.60,0.00,13440.28,3261.63
CZ09/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,82403.04000000001,18673.6,31222.97,1774.64,457.71,16701.91,0.0,1700.07,0.0,0.0,0.0,0.0,11872.13,0.0,0.0,0.00,31222.97,18673.60,0.00,13440.28,3261.63

File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ02/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,0.00,0.00
