File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:43",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.0,24.76,0.0,781.17,687.53,457.71,4132.7,0.0,164.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3170.8,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:39",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.0,24.59,0.0,781.17,687.53,457.71,4132.7,0.0,164.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3147.13,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:39",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.0,24.08,0.0,781.17,687.53,457.71,4132.7,0.0,164.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.45,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3078.99,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:42",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,30.65,0.0,781.87,687.53,457.71,4132.7,0.0,164.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.05,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3967.8,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:41",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,31.2,0.0,781.87,687.53,457.71,4132.7,0.0,164.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.05,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4041.26,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:45",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,25.24,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3364.1,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:51",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,25.24,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3364.1,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:45",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,23.65,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3149.71,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:52",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,23.12,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3078.62,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:47",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,22.95,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3055.91,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:47",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.03,22.47,0.0,1576.0,687.53,457.71,4132.7,0.0,319.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2990.54,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:51",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.18,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3762.63,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:48",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.69,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3831.19,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:52",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,24.29,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3268.84,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:00",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,24.29,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3268.84,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:54",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,22.77,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3062.73,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:00",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,22.26,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2994.39,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:54",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,22.1,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2972.55,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:56",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.01,21.63,0.0,2124.77,687.53,457.71,4132.7,0.0,442.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2909.71,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:58",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,26.72,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3596.87,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:57",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,27.2,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3661.46,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:01",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,22.67,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3062.39,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:43",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,22.67,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3062.39,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:02",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,21.28,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2874.23,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:33",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,20.82,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2811.84,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:03",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,20.25,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2734.54,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:03",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.49,20.67,0.0,3235.14,687.53,457.71,4132.7,0.0,612.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2791.91,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:51",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,23.96,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3236.34,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 04:01",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,24.38,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3292.3,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:24",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,34.08,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3562.96,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 02:25",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,34.08,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3562.96,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:13",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,32.36,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3331.28,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 02:13",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,31.8,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3254.45,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 02:54",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,31.09,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3159.27,0.0,0.0
SWWH013-04 Tankless Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 03:04",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,31.61,0.0,832.12,687.53,457.71,4132.7,0.0,229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3229.91,0.0,0.0
