File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,27.08,0.0,2126.27,687.53,457.71,4132.7,0.0,442.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3645.0,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:16",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,24.7,0.0,2126.27,687.53,457.71,4132.7,0.0,442.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3324.07,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,23.56,0.0,3236.44,687.53,457.71,4132.7,0.0,612.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3181.74,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,23.03,0.0,3236.44,687.53,457.71,4132.7,0.0,612.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3111.04,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:22",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,23.56,0.0,3236.44,687.53,457.71,4132.7,0.0,612.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3181.74,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:22",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,22.93,0.0,3236.44,687.53,457.71,4132.7,0.0,612.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3096.85,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:23",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,19.74,0.0,3236.44,687.53,457.71,4132.7,0.0,612.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2666.26,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,24.24,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3273.35,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:11",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,24.38,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3292.3,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,23.96,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3236.34,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:27",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,23.92,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3230.28,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:19",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,21.14,0.0,3236.77,687.53,457.71,4132.7,0.0,612.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2855.18,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:08",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,25.44,0.0,3237.08,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3435.72,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,24.8,0.0,3237.08,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3349.38,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:57",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,24.43,0.0,3237.08,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3299.1,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,24.29,0.0,3237.08,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3280.78,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ15/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ15,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:22",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,22.23,0.0,3237.08,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3002.41,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,38.0,0.0,832.66,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.56,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4095.86,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,37.27,0.0,832.66,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.56,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3996.84,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 22:36",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,38.0,0.0,832.66,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.56,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4095.86,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 22:25",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,37.12,0.0,832.66,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.56,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3976.98,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 22:12",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,32.66,0.0,832.66,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.56,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3373.99,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,38.87,0.0,832.84,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.89,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4213.39,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 20:14",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,39.06,0.0,832.84,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.89,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4239.84,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:26",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,38.48,0.0,832.84,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.89,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4161.73,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 21:38",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,38.42,0.0,832.84,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.89,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4153.28,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 21:27",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,34.54,0.0,832.84,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.89,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3629.69,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 21:15",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.47,0.0,833.0,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.29,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4430.43,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:21",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,39.58,0.0,833.0,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.29,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4310.24,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 20:56",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,39.06,0.0,833.0,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.29,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4240.25,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:16",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,38.87,0.0,833.0,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.29,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4214.74,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ16/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ16,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 20:23",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,36.0,0.0,833.0,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.29,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3827.23,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ01/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF/instance-out.sql,CZ01,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:38",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,36.12,0.0,0.04,687.53,457.71,4132.7,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4694.21,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ01/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ01,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:38",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,36.46,0.0,0.04,687.53,457.71,4132.7,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4739.7,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ01/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ01,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:38",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,35.58,0.0,0.04,687.53,457.71,4132.7,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4620.75,0.0,0.0
