ver,pa,bldgtype,bldgloc,bldgvint,wt_vint,era
DEER2019,Any,RtL,CZ10,2015,4.479,Ex
DEER2019,Any,RtL,CZ10,2017,4.479,Rec
DEER2023,Any,RtL,CZ10,2020,2.986,Rec
DEER2023,Any,RtL,CZ10,2023,1.493,New
DEER2019,Any,RtL,CZ11,1975,2.568,Old
DEER2019,Any,RtL,CZ11,1985,2.058,Old
DEER2019,Any,RtL,CZ11,1996,1.098,Old
DEER2019,Any,RtL,CZ11,2003,0.58,Ex
DEER2019,Any,RtL,CZ11,2007,0.325,Ex
DEER2019,Any,RtL,CZ11,2011,0.325,Ex
DEER2019,Any,RtL,CZ11,2015,0.244,Ex
DEER2019,Any,RtL,CZ11,2017,0.244,Rec
DEER2023,Any,RtL,CZ11,2020,0.162,Rec
DEER2023,Any,RtL,CZ11,2023,0.081,New
DEER2019,Any,RtL,CZ12,1975,11.684,Old
DEER2019,Any,RtL,CZ12,1985,7.36,Old
DEER2019,Any,RtL,CZ12,1996,5.008,Old
DEER2019,Any,RtL,CZ12,2003,2.704,Ex
DEER2019,Any,RtL,CZ12,2007,1.236,Ex
DEER2019,Any,RtL,CZ12,2011,1.236,Ex
DEER2019,Any,RtL,CZ12,2015,0.927,Ex
DEER2019,Any,RtL,CZ12,2017,0.927,Rec
DEER2023,Any,RtL,CZ12,2020,0.618,Rec
DEER2023,Any,RtL,CZ12,2023,0.309,New
DEER2019,Any,RtL,CZ13,1975,9.345,Old
DEER2019,Any,RtL,CZ13,1985,7.417,Old
DEER2019,Any,RtL,CZ13,1996,4.459,Old
DEER2019,Any,RtL,CZ13,2003,2.304,Ex
DEER2019,Any,RtL,CZ13,2007,1.464,Ex
DEER2019,Any,RtL,CZ13,2011,1.464,Ex
DEER2019,Any,RtL,CZ13,2015,1.097,Ex
DEER2019,Any,RtL,CZ13,2017,1.097,Rec
DEER2023,Any,RtL,CZ13,2020,0.73,Rec
DEER2023,Any,RtL,CZ13,2023,0.365,New
DEER2019,Any,RtL,CZ14,1975,2.919,Old
DEER2019,Any,RtL,CZ14,1985,4.175,Old
DEER2019,Any,RtL,CZ14,1996,2.1,Old
DEER2019,Any,RtL,CZ14,2003,1.587,Ex
DEER2019,Any,RtL,CZ14,2007,0.866,Ex
DEER2019,Any,RtL,CZ14,2011,0.866,Ex
DEER2019,Any,RtL,CZ14,2015,0.649,Ex
DEER2019,Any,RtL,CZ14,2017,0.649,Rec
DEER2023,Any,RtL,CZ14,2020,0.434,Rec
DEER2023,Any,RtL,CZ14,2023,0.217,New
DEER2019,Any,RtL,CZ15,1975,1.459,Old
DEER2019,Any,RtL,CZ15,1985,3.29,Old
DEER2019,Any,RtL,CZ15,1996,1.668,Old
DEER2019,Any,RtL,CZ15,2003,1.449,Ex
DEER2019,Any,RtL,CZ15,2007,0.777,Ex
DEER2019,Any,RtL,CZ15,2011,0.777,Ex
DEER2019,Any,RtL,CZ15,2015,0.583,Ex
DEER2019,Any,RtL,CZ15,2017,0.583,Rec
DEER2023,Any,RtL,CZ15,2020,0.39,Rec
DEER2023,Any,RtL,CZ15,2023,0.195,New
DEER2019,Any,RtL,CZ16,1975,0.838,Old
DEER2019,Any,RtL,CZ16,1985,0.87,Old
DEER2019,Any,RtL,CZ16,1996,0.522,Old
DEER2019,Any,RtL,CZ16,2003,0.345,Ex
DEER2019,Any,RtL,CZ16,2007,0.201,Ex
DEER2019,Any,RtL,CZ16,2011,0.201,Ex
DEER2019,Any,RtL,CZ16,2015,0.152,Ex
DEER2019,Any,RtL,CZ16,2017,0.152,Rec
DEER2023,Any,RtL,CZ16,2020,0.1,Rec
DEER2023,Any,RtL,CZ16,2023,0.05,New
DEER2019,Any,RtS,CZ01,1975,0.591,Old
DEER2019,Any,RtS,CZ01,1985,0.397,Old
DEER2019,Any,RtS,CZ01,1996,0.148,Old
DEER2019,Any,RtS,CZ01,2003,0.066,Ex
DEER2019,Any,RtS,CZ01,2007,0.04,Ex
DEER2019,Any,RtS,CZ01,2011,0.04,Ex
DEER2019,Any,RtS,CZ01,2015,0.03,Ex
DEER2019,Any,RtS,CZ01,2017,0.03,Rec
DEER2023,Any,RtS,CZ01,2020,0.02,Rec
DEER2023,Any,RtS,CZ01,2023,0.01,New
DEER2019,Any,RtS,CZ02,1975,4.226,Old
DEER2019,Any,RtS,CZ02,1985,2.089,Old
DEER2019,Any,RtS,CZ02,1996,1.222,Old
DEER2019,Any,RtS,CZ02,2003,0.5,Ex
DEER2019,Any,RtS,CZ02,2007,0.285,Ex
DEER2019,Any,RtS,CZ02,2011,0.285,Ex
DEER2019,Any,RtS,CZ02,2015,0.214,Ex
DEER2019,Any,RtS,CZ02,2017,0.214,Rec
DEER2023,Any,RtS,CZ02,2020,0.142,Rec
DEER2023,Any,RtS,CZ02,2023,0.071,New
DEER2019,Any,RtS,CZ03,1975,22.644,Old
DEER2019,Any,RtS,CZ03,1985,8.299,Old
DEER2019,Any,RtS,CZ03,1996,4.758,Old
DEER2019,Any,RtS,CZ03,2003,1.903,Ex
DEER2019,Any,RtS,CZ03,2007,1.22,Ex
DEER2019,Any,RtS,CZ03,2011,1.22,Ex
DEER2019,Any,RtS,CZ03,2015,0.915,Ex
DEER2019,Any,RtS,CZ03,2017,0.915,Rec
DEER2023,Any,RtS,CZ03,2020,0.61,Rec
DEER2023,Any,RtS,CZ03,2023,0.305,New
DEER2019,Any,RtS,CZ04,1975,8.189,Old
DEER2019,Any,RtS,CZ04,1985,4.354,Old
DEER2019,Any,RtS,CZ04,1996,2.678,Old
DEER2019,Any,RtS,CZ04,2003,1.094,Ex
DEER2019,Any,RtS,CZ04,2007,0.601,Ex
DEER2019,Any,RtS,CZ04,2011,0.601,Ex
DEER2019,Any,RtS,CZ04,2015,0.451,Ex
DEER2019,Any,RtS,CZ04,2017,0.451,Rec
DEER2023,Any,RtS,CZ04,2020,0.3,Rec
DEER2023,Any,RtS,CZ04,2023,0.15,New
DEER2019,Any,RtS,CZ05,1975,1.912,Old
DEER2019,Any,RtS,CZ05,1985,1.151,Old
DEER2019,Any,RtS,CZ05,1996,0.668,Old
DEER2019,Any,RtS,CZ05,2003,0.278,Ex
DEER2019,Any,RtS,CZ05,2007,0.162,Ex
DEER2019,Any,RtS,CZ05,2011,0.162,Ex
DEER2019,Any,RtS,CZ05,2015,0.122,Ex
DEER2019,Any,RtS,CZ05,2017,0.122,Rec
DEER2023,Any,RtS,CZ05,2020,0.08,Rec
DEER2023,Any,RtS,CZ05,2023,0.04,New
DEER2019,Any,RtS,CZ06,1975,30.359,Old
DEER2019,Any,RtS,CZ06,1985,23.6,Old
DEER2019,Any,RtS,CZ06,1996,11.995,Old
DEER2019,Any,RtS,CZ06,2003,5.344,Ex
DEER2019,Any,RtS,CZ06,2007,3.446,Ex
DEER2019,Any,RtS,CZ06,2011,3.446,Ex
DEER2019,Any,RtS,CZ06,2015,2.584,Ex
DEER2019,Any,RtS,CZ06,2017,2.584,Rec
DEER2023,Any,RtS,CZ06,2020,1.722,Rec
DEER2023,Any,RtS,CZ06,2023,0.861,New
DEER2019,Any,RtS,CZ07,1975,6.4,Old
DEER2019,Any,RtS,CZ07,1985,8.036,Old
DEER2019,Any,RtS,CZ07,1996,4.075,Old
DEER2019,Any,RtS,CZ07,2003,1.957,Ex
DEER2019,Any,RtS,CZ07,2007,1.122,Ex
DEER2019,Any,RtS,CZ07,2011,1.122,Ex
DEER2019,Any,RtS,CZ07,2015,0.841,Ex
DEER2019,Any,RtS,CZ07,2017,0.841,Rec
DEER2023,Any,RtS,CZ07,2020,0.562,Rec
DEER2023,Any,RtS,CZ07,2023,0.281,New
DEER2019,Any,RtS,CZ08,1975,35.823,Old
DEER2019,Any,RtS,CZ08,1985,28.036,Old
DEER2019,Any,RtS,CZ08,1996,14.163,Old
DEER2019,Any,RtS,CZ08,2003,6.476,Ex
DEER2019,Any,RtS,CZ08,2007,4.128,Ex
DEER2019,Any,RtS,CZ08,2011,4.128,Ex
DEER2019,Any,RtS,CZ08,2015,3.096,Ex
DEER2019,Any,RtS,CZ08,2017,3.096,Rec
DEER2023,Any,RtS,CZ08,2020,2.064,Rec
DEER2023,Any,RtS,CZ08,2023,1.032,New
DEER2019,Any,RtS,CZ09,1975,28.11,Old
DEER2019,Any,RtS,CZ09,1985,21.926,Old
DEER2019,Any,RtS,CZ09,1996,11.159,Old
DEER2019,Any,RtS,CZ09,2003,5.625,Ex
DEER2019,Any,RtS,CZ09,2007,3.381,Ex
DEER2019,Any,RtS,CZ09,2011,3.381,Ex
DEER2019,Any,RtS,CZ09,2015,2.536,Ex
DEER2019,Any,RtS,CZ09,2017,2.536,Rec
DEER2023,Any,RtS,CZ09,2020,1.69,Rec
DEER2023,Any,RtS,CZ09,2023,0.845,New
DEER2019,Any,RtS,CZ10,1975,12.807,Old
DEER2019,Any,RtS,CZ10,1985,26.527,Old
DEER2019,Any,RtS,CZ10,1996,13.442,Old
DEER2019,Any,RtS,CZ10,2003,11.101,Ex
DEER2019,Any,RtS,CZ10,2007,5.974,Ex
DEER2019,Any,RtS,CZ10,2011,5.974,Ex
DEER2019,Any,RtS,CZ10,2015,4.479,Ex
DEER2019,Any,RtS,CZ10,2017,4.479,Rec
DEER2023,Any,RtS,CZ10,2020,2.986,Rec
DEER2023,Any,RtS,CZ10,2023,1.493,New
DEER2019,Any,RtS,CZ11,1975,2.568,Old
DEER2019,Any,RtS,CZ11,1985,2.058,Old
DEER2019,Any,RtS,CZ11,1996,1.098,Old
DEER2019,Any,RtS,CZ11,2003,0.58,Ex
DEER2019,Any,RtS,CZ11,2007,0.325,Ex
DEER2019,Any,RtS,CZ11,2011,0.325,Ex
DEER2019,Any,RtS,CZ11,2015,0.244,Ex
DEER2019,Any,RtS,CZ11,2017,0.244,Rec
DEER2023,Any,RtS,CZ11,2020,0.162,Rec
DEER2023,Any,RtS,CZ11,2023,0.081,New
DEER2019,Any,RtS,CZ12,1975,11.684,Old
DEER2019,Any,RtS,CZ12,1985,7.36,Old
DEER2019,Any,RtS,CZ12,1996,5.008,Old
DEER2019,Any,RtS,CZ12,2003,2.704,Ex
DEER2019,Any,RtS,CZ12,2007,1.236,Ex
DEER2019,Any,RtS,CZ12,2011,1.236,Ex
DEER2019,Any,RtS,CZ12,2015,0.927,Ex
DEER2019,Any,RtS,CZ12,2017,0.927,Rec
DEER2023,Any,RtS,CZ12,2020,0.618,Rec
DEER2023,Any,RtS,CZ12,2023,0.309,New
DEER2019,Any,RtS,CZ13,1975,9.345,Old
DEER2019,Any,RtS,CZ13,1985,7.417,Old
DEER2019,Any,RtS,CZ13,1996,4.459,Old
DEER2019,Any,RtS,CZ13,2003,2.304,Ex
DEER2019,Any,RtS,CZ13,2007,1.464,Ex
DEER2019,Any,RtS,CZ13,2011,1.464,Ex
DEER2019,Any,RtS,CZ13,2015,1.097,Ex
DEER2019,Any,RtS,CZ13,2017,1.097,Rec
DEER2023,Any,RtS,CZ13,2020,0.73,Rec
DEER2023,Any,RtS,CZ13,2023,0.365,New
DEER2019,Any,RtS,CZ14,1975,2.919,Old
DEER2019,Any,RtS,CZ14,1985,4.175,Old
DEER2019,Any,RtS,CZ14,1996,2.1,Old
DEER2019,Any,RtS,CZ14,2003,1.587,Ex
DEER2019,Any,RtS,CZ14,2007,0.866,Ex
DEER2019,Any,RtS,CZ14,2011,0.866,Ex
DEER2019,Any,RtS,CZ14,2015,0.649,Ex
DEER2019,Any,RtS,CZ14,2017,0.649,Rec
DEER2023,Any,RtS,CZ14,2020,0.434,Rec
DEER2023,Any,RtS,CZ14,2023,0.217,New
DEER2019,Any,RtS,CZ15,1975,1.459,Old
DEER2019,Any,RtS,CZ15,1985,3.29,Old
DEER2019,Any,RtS,CZ15,1996,1.668,Old
DEER2019,Any,RtS,CZ15,2003,1.449,Ex
DEER2019,Any,RtS,CZ15,2007,0.777,Ex
DEER2019,Any,RtS,CZ15,2011,0.777,Ex
DEER2019,Any,RtS,CZ15,2015,0.583,Ex
DEER2019,Any,RtS,CZ15,2017,0.583,Rec
DEER2023,Any,RtS,CZ15,2020,0.39,Rec
DEER2023,Any,RtS,CZ15,2023,0.195,New
DEER2019,Any,RtS,CZ16,1975,0.838,Old
DEER2019,Any,RtS,CZ16,1985,0.87,Old
DEER2019,Any,RtS,CZ16,1996,0.522,Old
DEER2019,Any,RtS,CZ16,2003,0.345,Ex
DEER2019,Any,RtS,CZ16,2007,0.201,Ex
DEER2019,Any,RtS,CZ16,2011,0.201,Ex
DEER2019,Any,RtS,CZ16,2015,0.152,Ex
DEER2019,Any,RtS,CZ16,2017,0.152,Rec
DEER2023,Any,RtS,CZ16,2020,0.1,Rec
DEER2023,Any,RtS,CZ16,2023,0.05,New
DEER2019,Any,SCn,CZ01,1975,0.392,Old
DEER2019,Any,SCn,CZ01,1985,0.363,Old
DEER2019,Any,SCn,CZ01,1996,0.256,Old
DEER2019,Any,SCn,CZ01,2003,0.211,Ex
DEER2019,Any,SCn,CZ01,2007,0.06,Ex
DEER2019,Any,SCn,CZ01,2011,0.06,Ex
DEER2019,Any,SCn,CZ01,2015,0.045,Ex
DEER2019,Any,SCn,CZ01,2017,0.045,Rec
DEER2023,Any,SCn,CZ01,2020,0.03,Rec
DEER2023,Any,SCn,CZ01,2023,0.015,New
DEER2019,Any,SCn,CZ02,1975,2.685,Old
DEER2019,Any,SCn,CZ02,1985,4.274,Old
DEER2019,Any,SCn,CZ02,1996,1.793,Old
DEER2019,Any,SCn,CZ02,2003,0.81,Ex
DEER2019,Any,SCn,CZ02,2007,0.355,Ex
DEER2019,Any,SCn,CZ02,2011,0.355,Ex
DEER2019,Any,SCn,CZ02,2015,0.266,Ex
DEER2019,Any,SCn,CZ02,2017,0.266,Rec
DEER2023,Any,SCn,CZ02,2020,0.178,Rec
DEER2023,Any,SCn,CZ02,2023,0.089,New
DEER2019,Any,SCn,CZ03,1975,23.411,Old
DEER2019,Any,SCn,CZ03,1985,19.498,Old
DEER2019,Any,SCn,CZ03,1996,6.232,Old
DEER2019,Any,SCn,CZ03,2003,1.803,Ex
DEER2019,Any,SCn,CZ03,2007,1.868,Ex
DEER2019,Any,SCn,CZ03,2011,1.868,Ex
DEER2019,Any,SCn,CZ03,2015,1.401,Ex
DEER2019,Any,SCn,CZ03,2017,1.401,Rec
DEER2023,Any,SCn,CZ03,2020,0.934,Rec
DEER2023,Any,SCn,CZ03,2023,0.467,New
DEER2019,Any,SCn,CZ04,1975,4.828,Old
DEER2019,Any,SCn,CZ04,1985,8.688,Old
DEER2019,Any,SCn,CZ04,1996,3.619,Old
DEER2019,Any,SCn,CZ04,2003,1.577,Ex
DEER2019,Any,SCn,CZ04,2007,0.68,Ex
DEER2019,Any,SCn,CZ04,2011,0.68,Ex
DEER2019,Any,SCn,CZ04,2015,0.51,Ex
DEER2019,Any,SCn,CZ04,2017,0.51,Rec
DEER2023,Any,SCn,CZ04,2020,0.34,Rec
DEER2023,Any,SCn,CZ04,2023,0.17,New
DEER2019,Any,SCn,CZ05,1975,0.387,Old
DEER2019,Any,SCn,CZ05,1985,0.683,Old
DEER2019,Any,SCn,CZ05,1996,0.288,Old
DEER2019,Any,SCn,CZ05,2003,0.128,Ex
DEER2019,Any,SCn,CZ05,2007,0.054,Ex
DEER2019,Any,SCn,CZ05,2011,0.054,Ex
DEER2019,Any,SCn,CZ05,2015,0.041,Ex
DEER2019,Any,SCn,CZ05,2017,0.041,Rec
DEER2023,Any,SCn,CZ05,2020,0.03,Rec
DEER2023,Any,SCn,CZ05,2023,0.015,New
DEER2019,Any,SCn,CZ06,1975,26.308,Old
DEER2019,Any,SCn,CZ06,1985,18.864,Old
DEER2019,Any,SCn,CZ06,1996,8.806,Old
DEER2019,Any,SCn,CZ06,2003,5.344,Ex
DEER2019,Any,SCn,CZ06,2007,2.577,Ex
DEER2019,Any,SCn,CZ06,2011,2.577,Ex
DEER2019,Any,SCn,CZ06,2015,1.933,Ex
DEER2019,Any,SCn,CZ06,2017,1.933,Rec
DEER2023,Any,SCn,CZ06,2020,1.29,Rec
DEER2023,Any,SCn,CZ06,2023,0.645,New
DEER2019,Any,SCn,CZ07,1975,4.264,Old
DEER2019,Any,SCn,CZ07,1985,9.927,Old
DEER2019,Any,SCn,CZ07,1996,4.314,Old
DEER2019,Any,SCn,CZ07,2003,2.377,Ex
DEER2019,Any,SCn,CZ07,2007,1.039,Ex
DEER2019,Any,SCn,CZ07,2011,1.039,Ex
DEER2019,Any,SCn,CZ07,2015,0.78,Ex
DEER2019,Any,SCn,CZ07,2017,0.78,Rec
DEER2023,Any,SCn,CZ07,2020,0.52,Rec
DEER2023,Any,SCn,CZ07,2023,0.26,New
DEER2019,Any,SCn,CZ08,1975,77.32,Old
DEER2019,Any,SCn,CZ08,1985,54.498,Old
DEER2019,Any,SCn,CZ08,1996,25.638,Old
DEER2019,Any,SCn,CZ08,2003,15.08,Ex
DEER2019,Any,SCn,CZ08,2007,7.353,Ex
DEER2019,Any,SCn,CZ08,2011,7.353,Ex
DEER2019,Any,SCn,CZ08,2015,5.515,Ex
DEER2019,Any,SCn,CZ08,2017,5.515,Rec
DEER2023,Any,SCn,CZ08,2020,3.676,Rec
DEER2023,Any,SCn,CZ08,2023,1.838,New
DEER2019,Any,SCn,CZ09,1975,33.64,Old
DEER2019,Any,SCn,CZ09,1985,25.602,Old
DEER2019,Any,SCn,CZ09,1996,11.598,Old
DEER2019,Any,SCn,CZ09,2003,8.917,Ex
DEER2019,Any,SCn,CZ09,2007,3.834,Ex
DEER2019,Any,SCn,CZ09,2011,3.834,Ex
DEER2019,Any,SCn,CZ09,2015,2.876,Ex
DEER2019,Any,SCn,CZ09,2017,2.876,Rec
DEER2023,Any,SCn,CZ09,2020,1.918,Rec
DEER2023,Any,SCn,CZ09,2023,0.959,New
DEER2019,Any,SCn,CZ10,1975,11.421,Old
DEER2019,Any,SCn,CZ10,1985,50.325,Old
DEER2019,Any,SCn,CZ10,1996,26.63,Old
DEER2019,Any,SCn,CZ10,2003,34.723,Ex
DEER2019,Any,SCn,CZ10,2007,22.689,Ex
DEER2019,Any,SCn,CZ10,2011,22.689,Ex
DEER2019,Any,SCn,CZ10,2015,17.018,Ex
DEER2019,Any,SCn,CZ10,2017,17.018,Rec
DEER2023,Any,SCn,CZ10,2020,11.346,Rec
DEER2023,Any,SCn,CZ10,2023,5.673,New
DEER2019,Any,SCn,CZ11,1975,1.678,Old
DEER2019,Any,SCn,CZ11,1985,2.957,Old
DEER2019,Any,SCn,CZ11,1996,2.16,Old
DEER2019,Any,SCn,CZ11,2003,1.529,Ex
DEER2019,Any,SCn,CZ11,2007,0.684,Ex
DEER2019,Any,SCn,CZ11,2011,0.684,Ex
DEER2019,Any,SCn,CZ11,2015,0.513,Ex
DEER2019,Any,SCn,CZ11,2017,0.513,Rec
DEER2023,Any,SCn,CZ11,2020,0.342,Rec
DEER2023,Any,SCn,CZ11,2023,0.171,New
DEER2019,Any,SCn,CZ12,1975,5.924,Old
DEER2019,Any,SCn,CZ12,1985,13.121,Old
DEER2019,Any,SCn,CZ12,1996,9.539,Old
DEER2019,Any,SCn,CZ12,2003,5.1,Ex
DEER2019,Any,SCn,CZ12,2007,2.587,Ex
DEER2019,Any,SCn,CZ12,2011,2.587,Ex
DEER2019,Any,SCn,CZ12,2015,1.941,Ex
DEER2019,Any,SCn,CZ12,2017,1.941,Rec
DEER2023,Any,SCn,CZ12,2020,1.294,Rec
DEER2023,Any,SCn,CZ12,2023,0.647,New
DEER2019,Any,SCn,CZ13,1975,5.757,Old
DEER2019,Any,SCn,CZ13,1985,9.455,Old
DEER2019,Any,SCn,CZ13,1996,6.793,Old
DEER2019,Any,SCn,CZ13,2003,4.884,Ex
DEER2019,Any,SCn,CZ13,2007,2.337,Ex
DEER2019,Any,SCn,CZ13,2011,2.337,Ex
DEER2019,Any,SCn,CZ13,2015,1.753,Ex
DEER2019,Any,SCn,CZ13,2017,1.753,Rec
DEER2023,Any,SCn,CZ13,2020,1.168,Rec
DEER2023,Any,SCn,CZ13,2023,0.584,New
DEER2019,Any,SCn,CZ14,1975,0.499,Old
DEER2019,Any,SCn,CZ14,1985,1.088,Old
DEER2019,Any,SCn,CZ14,1996,0.653,Old
DEER2019,Any,SCn,CZ14,2003,0.685,Ex
DEER2019,Any,SCn,CZ14,2007,0.435,Ex
DEER2019,Any,SCn,CZ14,2011,0.435,Ex
DEER2019,Any,SCn,CZ14,2015,0.326,Ex
DEER2019,Any,SCn,CZ14,2017,0.326,Rec
DEER2023,Any,SCn,CZ14,2020,0.218,Rec
DEER2023,Any,SCn,CZ14,2023,0.109,New
DEER2019,Any,SCn,CZ15,1975,0.183,Old
DEER2019,Any,SCn,CZ15,1985,0.863,Old
DEER2019,Any,SCn,CZ15,1996,0.463,Old
DEER2019,Any,SCn,CZ15,2003,0.623,Ex
DEER2019,Any,SCn,CZ15,2007,0.41,Ex
DEER2019,Any,SCn,CZ15,2011,0.41,Ex
DEER2019,Any,SCn,CZ15,2015,0.308,Ex
DEER2019,Any,SCn,CZ15,2017,0.308,Rec
DEER2023,Any,SCn,CZ15,2020,0.206,Rec
DEER2023,Any,SCn,CZ15,2023,0.103,New
DEER2019,Any,SCn,CZ16,1975,0.471,Old
DEER2019,Any,SCn,CZ16,1985,1.236,Old
DEER2019,Any,SCn,CZ16,1996,0.747,Old
DEER2019,Any,SCn,CZ16,2003,0.803,Ex
DEER2019,Any,SCn,CZ16,2007,0.482,Ex
DEER2019,Any,SCn,CZ16,2011,0.482,Ex
DEER2019,Any,SCn,CZ16,2015,0.363,Ex
DEER2019,Any,SCn,CZ16,2017,0.363,Rec
DEER2023,Any,SCn,CZ16,2020,0.244,Rec
DEER2023,Any,SCn,CZ16,2023,0.122,New
DEER2019,Any,SUn,CZ01,1975,0.392,Old
DEER2019,Any,SUn,CZ01,1985,0.363,Old
DEER2019,Any,SUn,CZ01,1996,0.256,Old
DEER2019,Any,SUn,CZ01,2003,0.211,Ex
DEER2019,Any,SUn,CZ01,2007,0.06,Ex
DEER2019,Any,SUn,CZ01,2011,0.06,Ex
DEER2019,Any,SUn,CZ01,2015,0.045,Ex
DEER2019,Any,SUn,CZ01,2017,0.045,Rec
DEER2023,Any,SUn,CZ01,2020,0.03,Rec
DEER2023,Any,SUn,CZ01,2023,0.015,New
DEER2019,Any,SUn,CZ02,1975,2.685,Old
DEER2019,Any,SUn,CZ02,1985,4.274,Old
DEER2019,Any,SUn,CZ02,1996,1.793,Old
DEER2019,Any,SUn,CZ02,2003,0.81,Ex
DEER2019,Any,SUn,CZ02,2007,0.355,Ex
DEER2019,Any,SUn,CZ02,2011,0.355,Ex
DEER2019,Any,SUn,CZ02,2015,0.266,Ex
DEER2019,Any,SUn,CZ02,2017,0.266,Rec
DEER2023,Any,SUn,CZ02,2020,0.178,Rec
DEER2023,Any,SUn,CZ02,2023,0.089,New
DEER2019,Any,SUn,CZ03,1975,23.411,Old
DEER2019,Any,SUn,CZ03,1985,19.498,Old
DEER2019,Any,SUn,CZ03,1996,6.232,Old
DEER2019,Any,SUn,CZ03,2003,1.803,Ex
DEER2019,Any,SUn,CZ03,2007,1.868,Ex
DEER2019,Any,SUn,CZ03,2011,1.868,Ex
DEER2019,Any,SUn,CZ03,2015,1.401,Ex
DEER2019,Any,SUn,CZ03,2017,1.401,Rec
DEER2023,Any,SUn,CZ03,2020,0.934,Rec
DEER2023,Any,SUn,CZ03,2023,0.467,New
DEER2019,Any,SUn,CZ04,1975,4.828,Old
DEER2019,Any,SUn,CZ04,1985,8.688,Old
DEER2019,Any,SUn,CZ04,1996,3.619,Old
DEER2019,Any,SUn,CZ04,2003,1.577,Ex
DEER2019,Any,SUn,CZ04,2007,0.68,Ex
DEER2019,Any,SUn,CZ04,2011,0.68,Ex
DEER2019,Any,SUn,CZ04,2015,0.51,Ex
DEER2019,Any,SUn,CZ04,2017,0.51,Rec
DEER2023,Any,SUn,CZ04,2020,0.34,Rec
DEER2023,Any,SUn,CZ04,2023,0.17,New
DEER2019,Any,SUn,CZ05,1975,0.387,Old
DEER2019,Any,SUn,CZ05,1985,0.683,Old
DEER2019,Any,SUn,CZ05,1996,0.288,Old
DEER2019,Any,SUn,CZ05,2003,0.128,Ex
DEER2019,Any,SUn,CZ05,2007,0.054,Ex
DEER2019,Any,SUn,CZ05,2011,0.054,Ex
DEER2019,Any,SUn,CZ05,2015,0.041,Ex
DEER2019,Any,SUn,CZ05,2017,0.041,Rec
DEER2023,Any,SUn,CZ05,2020,0.03,Rec
DEER2023,Any,SUn,CZ05,2023,0.015,New
DEER2019,Any,SUn,CZ06,1975,26.308,Old
DEER2019,Any,SUn,CZ06,1985,18.864,Old
DEER2019,Any,SUn,CZ06,1996,8.806,Old
DEER2019,Any,SUn,CZ06,2003,5.344,Ex
DEER2019,Any,SUn,CZ06,2007,2.577,Ex
DEER2019,Any,SUn,CZ06,2011,2.577,Ex
DEER2019,Any,SUn,CZ06,2015,1.933,Ex
DEER2019,Any,SUn,CZ06,2017,1.933,Rec
DEER2023,Any,SUn,CZ06,2020,1.29,Rec
DEER2023,Any,SUn,CZ06,2023,0.645,New
DEER2019,Any,SUn,CZ07,1975,4.264,Old
DEER2019,Any,SUn,CZ07,1985,9.927,Old
DEER2019,Any,SUn,CZ07,1996,4.314,Old
DEER2019,Any,SUn,CZ07,2003,2.377,Ex
DEER2019,Any,SUn,CZ07,2007,1.039,Ex
DEER2019,Any,SUn,CZ07,2011,1.039,Ex
DEER2019,Any,SUn,CZ07,2015,0.78,Ex
DEER2019,Any,SUn,CZ07,2017,0.78,Rec
DEER2023,Any,SUn,CZ07,2020,0.52,Rec
DEER2023,Any,SUn,CZ07,2023,0.26,New
DEER2019,Any,SUn,CZ08,1975,77.32,Old
DEER2019,Any,SUn,CZ08,1985,54.498,Old
DEER2019,Any,SUn,CZ08,1996,25.638,Old
DEER2019,Any,SUn,CZ08,2003,15.08,Ex
DEER2019,Any,SUn,CZ08,2007,7.353,Ex
DEER2019,Any,SUn,CZ08,2011,7.353,Ex
DEER2019,Any,SUn,CZ08,2015,5.515,Ex
DEER2019,Any,SUn,CZ08,2017,5.515,Rec
DEER2023,Any,SUn,CZ08,2020,3.676,Rec
DEER2023,Any,SUn,CZ08,2023,1.838,New
DEER2019,Any,SUn,CZ09,1975,33.64,Old
DEER2019,Any,SUn,CZ09,1985,25.602,Old
DEER2019,Any,SUn,CZ09,1996,11.598,Old
DEER2019,Any,SUn,CZ09,2003,8.917,Ex
DEER2019,Any,SUn,CZ09,2007,3.834,Ex
DEER2019,Any,SUn,CZ09,2011,3.834,Ex
DEER2019,Any,SUn,CZ09,2015,2.876,Ex
DEER2019,Any,SUn,CZ09,2017,2.876,Rec
DEER2023,Any,SUn,CZ09,2020,1.918,Rec
DEER2023,Any,SUn,CZ09,2023,0.959,New
DEER2019,Any,SUn,CZ10,1975,11.421,Old
DEER2019,Any,SUn,CZ10,1985,50.325,Old
DEER2019,Any,SUn,CZ10,1996,26.63,Old
DEER2019,Any,SUn,CZ10,2003,34.723,Ex
DEER2019,Any,SUn,CZ10,2007,22.689,Ex
DEER2019,Any,SUn,CZ10,2011,22.689,Ex
DEER2019,Any,SUn,CZ10,2015,17.018,Ex
DEER2019,Any,SUn,CZ10,2017,17.018,Rec
DEER2023,Any,SUn,CZ10,2020,11.346,Rec
DEER2023,Any,SUn,CZ10,2023,5.673,New
DEER2019,Any,SUn,CZ11,1975,1.678,Old
DEER2019,Any,SUn,CZ11,1985,2.957,Old
DEER2019,Any,SUn,CZ11,1996,2.16,Old
DEER2019,Any,SUn,CZ11,2003,1.529,Ex
DEER2019,Any,SUn,CZ11,2007,0.684,Ex
DEER2019,Any,SUn,CZ11,2011,0.684,Ex
