File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Electricity/Total End Uses,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Natural Gas/Total End Uses,Unmet Heating,Unmet Cooling,Area/CLASSROOM G.E1,Area/CLASSROOM G.NNE2,Area/CLASSROOM G.SSE3,Area/CLASSROOM G.W4,Area/CLASSROOM E1 WEST PERIM (G.W1),Area/CLASSROOM E2 NORTH PERIM (G.N3),Area/CLASSROOM E2 SOUTH PERIM (G.S2),Area/CLASSROOM E2 WEST PERIM (G.W1),Area/CLASSROOM E4 CORE (G.C6),Area/CLASSROOM E4 EAST PERIM (G.E2),Area/CLASSROOM E4 NORTH PERIM (G.N3),Area/CLASSROOM E4 SOUTH PERIM (G.S1),Area/CLASSROOM E4 WEST PERIM (G.W4),Area/COMPUTER CLASSROOM E4 CORE SPC (G.C5),Area/CLASSROOM EL1 SPC (G.1),Electricity:Facility [J](Hourly)
SWHC012-05 Occupancy Sensor_Ex/runs/CZ16/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ16,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,5059.32,94.5,76.17,0.0,166073.05,197273.03,0.0,258328.15,0.0,312016.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933690.46,156776.24,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,228595.11,0.0,0.0,449465.64,7.83,2.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,708097636.4600098
SWHC012-05 Occupancy Sensor_New/runs/CZ01/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ01,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_EUREKA - USA Custom-725940 WMO#=725940,89.3,39.77,41.21,1469.45,5.5,991.78,0.0,2139.72,0.0,2076.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6682.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.95,0.0,0.0,3679.95,0.0,0.0,,,,,,,,,,,,,,,89.3,2480166.970969127
SWHC012-05 Occupancy Sensor_New/runs/CZ01/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ01,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_EUREKA - USA Custom-725940 WMO#=725940,89.3,36.84,41.21,478.92,1.52,991.78,0.0,2139.72,0.0,2809.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6421.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.89,0.0,0.0,3679.89,1.17,0.0,,,,,,,,,,,,,,,89.3,2367966.7746067774
SWHC012-05 Occupancy Sensor_New/runs/CZ01/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ01,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2322.43,32.54,52.38,0.0,6568.75,30282.85,0.0,82070.96,0.0,68996.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187919.47,34525.04,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,87117.04,0.0,0.0,164314.61,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,91780407.52720419
SWHC012-05 Occupancy Sensor_New/runs/CZ01/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ01,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2322.43,25.69,65.7,0.0,6692.43,30282.85,0.0,82070.96,0.0,52980.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172026.54,65469.97,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,87107.95,0.0,0.0,195250.46,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,90048138.40920351
SWHC012-05 Occupancy Sensor_New/runs/CZ01/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ01,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_EUREKA - USA Custom-725940 WMO#=725940,5059.32,34.02,102.0,0.0,10883.94,94437.9,0.0,258328.15,0.0,161257.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524907.24,262877.03,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,253171.88,0.0,0.0,580143.21,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,323927113.5296409
SWHC012-05 Occupancy Sensor_New/runs/CZ01/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ01,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_EUREKA - USA Custom-725940 WMO#=725940,5059.32,40.33,92.93,0.0,10425.82,94437.9,0.0,258328.15,0.0,193603.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556795.36,216992.49,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,253174.13,0.0,0.0,534260.92,7.83,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,331526844.9617496
SWHC012-05 Occupancy Sensor_New/runs/CZ02/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ02,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_NAPA-CO - USA Custom-724955 WMO#=724955,2322.43,40.5,42.04,0.0,19930.81,30282.85,0.0,82070.96,0.0,74125.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206410.0,17702.88,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79927.12,0.0,0.0,140302.53,0.0,3.67,534.27,308.54,308.54,311.6,,,,,,,,,,,,114449671.97602738
SWHC012-05 Occupancy Sensor_New/runs/CZ02/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ02,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_NAPA-CO - USA Custom-724955 WMO#=724955,89.3,42.58,38.35,246.5,267.54,991.78,0.0,2139.72,0.0,3288.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6934.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.98,0.0,0.0,3424.98,1.17,0.0,,,,,,,,,,,,,,,89.3,3120916.2620941927
SWHC012-05 Occupancy Sensor_New/runs/CZ02/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ02,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_NAPA-CO - USA Custom-724955 WMO#=724955,2322.43,34.8,48.75,0.0,23748.86,30282.85,0.0,82070.96,0.0,57063.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193166.08,33286.97,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79932.4,0.0,0.0,155891.9,0.0,5.17,534.27,308.54,308.54,311.6,,,,,,,,,,,,118748652.79857633
SWHC012-05 Occupancy Sensor_New/runs/CZ02/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ02,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_NAPA-CO - USA Custom-724955 WMO#=724955,89.3,41.67,38.35,733.45,525.06,991.78,0.0,2139.72,0.0,2462.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6852.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.95,0.0,0.0,3424.95,3.67,0.0,,,,,,,,,,,,,,,89.3,3773479.284905536
SWHC012-05 Occupancy Sensor_New/runs/CZ02/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ02,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:24",CA_NAPA-CO - USA Custom-724955 WMO#=724955,5059.32,56.26,86.48,0.0,67239.9,94437.9,0.0,258328.15,0.0,217390.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637396.9,204956.53,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,232568.79,0.0,0.0,501619.62,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,510121078.4331882
SWHC012-05 Occupancy Sensor_New/runs/CZ02/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ02,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:20",CA_NAPA-CO - USA Custom-724955 WMO#=724955,5059.32,60.17,79.1,0.0,56202.33,94437.9,0.0,258328.15,0.0,248238.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657206.72,167609.41,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,232570.24,0.0,0.0,464273.95,8.17,2.5,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,498498300.20030093
SWHC012-05 Occupancy Sensor_New/runs/CZ03/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ03,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:23",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,2322.43,37.51,39.4,0.0,14314.04,30282.85,0.0,82070.96,0.0,72810.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478.29,11804.3,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79703.41,0.0,0.0,134180.24,0.0,1.17,534.27,308.54,308.54,311.6,,,,,,,,,,,,101209216.89273342
SWHC012-05 Occupancy Sensor_New/runs/CZ03/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ03,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:23",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,2322.43,31.34,44.09,0.0,16532.96,30282.85,0.0,82070.96,0.0,56263.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185150.11,22695.3,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79701.38,0.0,0.0,145069.21,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,104415809.81158268
SWHC012-05 Occupancy Sensor_New/runs/CZ03/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ03,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:24",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,89.3,36.48,38.27,546.02,261.48,991.78,0.0,2139.72,0.0,2449.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6388.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.12,0.0,0.0,3417.12,0.0,0.0,,,,,,,,,,,,,,,89.3,3306660.245081726
SWHC012-05 Occupancy Sensor_New/runs/CZ03/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ03,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:23",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,89.3,38.25,38.27,130.98,134.23,991.78,0.0,2139.72,0.0,3150.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6547.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.14,0.0,0.0,3417.14,0.17,0.0,,,,,,,,,,,,,,,89.3,2794439.1363323554
SWHC012-05 Occupancy Sensor_New/runs/CZ04/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ04,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:25",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,2322.43,42.3,37.23,0.0,23782.04,30282.85,0.0,82070.96,0.0,74455.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210591.16,9593.76,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,76862.89,0.0,0.0,129129.19,0.0,4.83,534.27,308.54,308.54,311.6,,,,,,,,,,,,128547000.95631179
SWHC012-05 Occupancy Sensor_New/runs/CZ03/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ03,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:25",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,5059.32,52.72,69.63,0.0,33585.86,94437.9,0.0,258328.15,0.0,233135.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619487.09,120574.05,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,231717.07,0.0,0.0,416385.42,5.0,1.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,411865945.97099
SWHC012-05 Occupancy Sensor_New/runs/CZ03/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ03,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:24",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,5059.32,48.15,74.62,0.0,40108.87,94437.9,0.0,258328.15,0.0,203500.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596375.48,145791.82,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,231723.5,0.0,0.0,441609.61,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,419035221.4491623
SWHC012-05 Occupancy Sensor_New/runs/CZ04/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ04,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:25",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,89.3,41.31,37.14,91.71,383.74,991.78,0.0,2139.72,0.0,3213.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6820.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.58,0.0,0.0,3316.58,0.0,0.0,,,,,,,,,,,,,,,89.3,3863805.6534809386
SWHC012-05 Occupancy Sensor_New/runs/CZ04/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ04,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:25",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,89.3,38.96,37.14,406.6,681.11,991.78,0.0,2139.72,0.0,2391.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6610.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.55,0.0,0.0,3316.55,0.0,0.0,,,,,,,,,,,,,,,89.3,4395989.996167489
SWHC012-05 Occupancy Sensor_New/runs/CZ04/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ04,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:25",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,2322.43,36.6,41.23,0.0,27897.78,30282.85,0.0,82070.96,0.0,57095.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197347.11,18881.53,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,76873.71,0.0,0.0,138427.77,0.0,4.33,534.27,308.54,308.54,311.6,,,,,,,,,,,,131108061.81472024
SWHC012-05 Occupancy Sensor_New/runs/CZ04/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ04,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:28",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,5059.32,62.19,64.5,0.0,69461.52,94437.9,0.0,258328.15,0.0,245172.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667399.92,102621.12,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,223725.47,0.0,0.0,390440.89,4.17,3.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,554066099.4291143
SWHC012-05 Occupancy Sensor_New/runs/CZ04/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ04,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:25",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,5059.32,58.35,68.84,0.0,81822.19,94437.9,0.0,258328.15,0.0,213393.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647981.35,124581.34,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,223722.05,0.0,0.0,412397.69,0.0,1.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,563666847.4030159
SWHC012-05 Occupancy Sensor_New/runs/CZ05/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ05,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:28",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,89.3,37.57,38.27,116.76,210.03,991.78,0.0,2139.72,0.0,3027.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6486.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.34,0.0,0.0,3417.34,0.17,0.17,,,,,,,,,,,,,,,89.3,2617957.002640138
SWHC012-05 Occupancy Sensor_New/runs/CZ05/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ05,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:26",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,2322.43,38.48,39.13,0.0,17139.49,30282.85,0.0,82070.96,0.0,72221.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201715.09,11178.18,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79709.66,0.0,0.0,133560.37,0.0,3.17,534.27,308.54,308.54,311.6,,,,,,,,,,,,93387021.58743857
SWHC012-05 Occupancy Sensor_New/runs/CZ05/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ05,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:26",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,2322.43,32.47,43.51,0.0,19671.44,30282.85,0.0,82070.96,0.0,55740.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187765.94,21346.65,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79706.58,0.0,0.0,143725.77,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,89966456.99993384
SWHC012-05 Occupancy Sensor_New/runs/CZ05/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ05,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:28",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,89.3,36.09,38.27,509.66,359.28,991.78,0.0,2139.72,0.0,2353.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6353.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.32,0.0,0.0,3417.32,0.33,0.0,,,,,,,,,,,,,,,89.3,2622831.3701795884
SWHC012-05 Occupancy Sensor_New/runs/CZ05/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ05,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,5059.32,49.26,72.56,0.0,51449.54,94437.9,0.0,258328.15,0.0,197747.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601963.55,135333.75,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,231745.61,0.0,0.0,431173.67,0.0,9.83,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,320946210.7574589
SWHC012-05 Occupancy Sensor_New/runs/CZ05/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ05,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,5059.32,53.51,67.87,0.0,42713.77,94437.9,0.0,258328.15,0.0,227993.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623473.31,111627.61,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,231751.61,0.0,0.0,407473.52,4.5,7.67,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,324363567.1653861
SWHC012-05 Occupancy Sensor_New/runs/CZ06/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ06,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_LOS-ANGELES-IAP - USA Custom-722950 WMO#=722950,2322.43,44.3,32.95,0.0,26604.56,30282.85,0.0,82070.96,0.0,76269.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215228.23,3101.82,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,73413.35,0.0,0.0,119187.7,0.0,6.33,534.27,308.54,308.54,311.6,,,,,,,,,,,,73520517.30468869
