File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,73243.54000000001,7674.08,36345.45,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,7674.08,36345.45,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,45447.6,12528.32,4381.83,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,4381.83,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,45019.21,12528.32,3953.44,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,3953.44,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,45912.8,12528.32,4847.03,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,4847.03,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,45434.08,12528.32,4368.31,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,4368.31,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,46749.83,12528.32,5684.06,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,5684.06,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,47936.31,12528.32,6870.54,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,6870.54,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,49748.79,12528.32,8683.02,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,8683.02,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,52860.2,12528.32,11794.43,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,11794.43,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,63893.7,12528.32,22827.93,3129.96,0.0,12980.689999999999,0.0,1161.99,0.0,0.0,0.0,0.0,11264.81,0.0,0.0,0.00,22827.93,12528.32,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,38643.8,5459.32,4383.19,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,5459.32,4383.19,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,37238.21,4482.26,3954.67,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,4482.26,3954.67,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,40439.57,5959.3,5678.98,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,5959.30,5678.98,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,39296.509999999995,5654.98,4840.24,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,5654.98,4840.24,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,37806.07,4637.82,4366.97,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,4637.82,4366.97,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,41977.44,6303.48,6872.67,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,6303.48,6872.67,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,44193.55,6695.89,8696.38,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,6695.89,8696.38,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,47790.520000000004,7151.69,11837.54,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,7151.69,11837.54,0.00,0.00,5167.03,7813.66
CZ12/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,59508.71,7872.42,22835.01,3129.96,0.0,12980.689999999999,0.0,1441.41,0.0,0.0,0.0,0.0,11249.23,0.0,0.0,7872.42,22835.01,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,46929.91,10548.48,7468.49,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,7468.49,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,46199.75,10548.48,6738.33,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,6738.33,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,47722.79,10548.48,8261.38,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,8261.38,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,46906.850000000006,10548.48,7445.44,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,7445.44,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,49149.46,10548.48,9688.04,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,9688.04,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,51171.72,10548.48,11710.3,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,11710.30,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,54260.94,10548.48,14799.52,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,14799.52,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,59564.100000000006,10548.48,20102.68,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,20102.68,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,78369.83,10548.48,38908.42,3129.96,0.0,12980.689999999999,0.0,1677.39,0.0,0.0,0.0,0.0,11124.9,0.0,0.0,0.00,38908.42,10548.48,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,41145.42,4544.18,7469.45,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,4544.18,7469.45,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,39592.71000000001,3721.72,6739.2,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,3721.72,6739.20,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,43774.47,4965.05,9677.63,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,4965.05,9677.63,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,42088.990000000005,4708.88,8248.32,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,4708.88,8248.32,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,40426.270000000004,3852.67,7441.81,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,3852.67,7441.81,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,46098.37,5254.76,11711.81,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,5254.76,11711.81,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,49536.490000000005,5585.08,14819.62,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,5585.08,14819.62,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,55273.07000000001,5968.76,20172.52,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,5968.76,20172.52,0.00,0.00,5167.03,7813.66
CZ13/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,74620.68000000001,6575.44,38913.45,3129.96,0.0,12980.689999999999,0.0,1908.92,0.0,0.0,0.0,0.0,11112.23,0.0,0.0,6575.44,38913.45,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,53706.14,19391.25,5600.1,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,5600.10,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,53158.65,19391.25,5052.6,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,5052.60,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,54300.67,19391.25,6194.63,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,6194.63,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,53688.86,19391.25,5582.81,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,5582.81,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,55370.43,19391.25,7264.38,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,7264.38,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,56886.78,19391.25,8780.73,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,8780.73,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,59203.17,19391.25,11097.12,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,11097.12,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,63179.64,19391.25,15073.59,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,15073.59,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,77280.73999999999,19391.25,29174.69,3129.96,0.0,12980.689999999999,0.0,1510.2,0.0,0.0,0.0,0.0,11093.95,0.0,0.0,0.00,29174.69,19391.25,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,43236.43,8508.9,5601.21,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,8508.90,5601.21,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,41100.84,6920.92,5053.61,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,6920.92,5053.61,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,45704.9,9321.51,7257.09,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,9321.51,7257.09,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,44138.490000000005,8826.9,6185.27,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,8826.90,6185.27,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,41880.54,7173.75,5580.48,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,7173.75,5580.48,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,47789.68,9880.88,8782.48,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,9880.88,8782.48,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,50757.93,10518.65,11112.97,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,10518.65,11112.97,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,55512.78,11259.45,15127.02,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,11259.45,15127.02,0.00,0.00,5167.03,7813.66
CZ14/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,70737.64,12430.82,29180.51,3129.96,0.0,12980.689999999999,0.0,1945.46,0.0,0.0,0.0,0.0,11070.21,0.0,0.0,12430.82,29180.51,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,47645.399999999994,4213.35,13861.9,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,13861.90,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,46290.19,4213.35,12506.68,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,12506.68,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,49117.04,4213.35,15333.54,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,15333.54,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,47602.619999999995,4213.35,13819.11,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,13819.11,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,51765.0,4213.35,17981.5,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,17981.50,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,55518.42,4213.35,21734.92,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,21734.92,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,61252.17,4213.35,27468.67,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,27468.67,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,71095.11,4213.35,37311.61,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,37311.61,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,105999.51999999999,4213.35,72216.01,3129.96,0.0,12980.689999999999,0.0,2610.31,0.0,0.0,0.0,0.0,10849.2,0.0,0.0,0.00,72216.01,4213.35,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,45219.08,1703.3,13863.81,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,1703.30,13863.81,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,43524.18,1363.8,12508.41,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,1363.80,12508.41,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,49491.34,1877.03,17962.33,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,1877.03,17962.33,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,46732.7,1771.29,15309.43,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,1771.29,15309.43,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,44882.32,1417.85,13812.49,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,1417.85,13812.49,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,53386.509999999995,1996.62,21737.91,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,1996.62,21737.91,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,59291.149999999994,2132.98,27506.2,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,2132.98,27506.20,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,69384.88,2291.36,37441.55,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,2291.36,37441.55,0.00,0.00,5167.03,7813.66
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,104419.72,2541.79,72225.95,3129.96,0.0,12980.689999999999,0.0,2697.12,0.0,0.0,0.0,0.0,10844.21,0.0,0.0,2541.79,72225.95,0.00,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,39797.34,9158.24,2233.39,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,2233.39,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,39578.99,9158.24,2015.04,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,2015.04,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,40034.45,9158.24,2470.5,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,2470.50,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,39790.45,9158.24,2226.5,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,2226.50,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,40461.08,9158.24,2897.13,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,2897.13,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41065.82,9158.24,3501.87,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,3501.87,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41989.63,9158.24,4425.68,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,4425.68,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,43575.49,9158.24,6011.54,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,6011.54,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,49199.2,9158.24,11635.25,3129.96,0.0,12980.689999999999,0.0,736.86,0.0,0.0,0.0,0.0,11558.2,0.0,0.0,0.00,11635.25,9158.24,0.00,5167.03,7813.66
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,35205.22,4327.28,2233.46,3129.96,0.0,12980.689999999999,0.0,987.74,0.0,0.0,0.0,0.0,11546.08,0.0,0.0,4327.28,2233.46,0.00,0.00,5167.03,7813.66
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,34310.130000000005,3650.55,2015.1,3129.96,0.0,12980.689999999999,0.0,987.74,0.0,0.0,0.0,0.0,11546.08,0.0,0.0,3650.55,2015.10,0.00,0.00,5167.03,7813.66
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,36211.79,4673.58,2893.73,3129.96,0.0,12980.689999999999,0.0,987.74,0.0,0.0,0.0,0.0,11546.08,0.0,0.0,4673.58,2893.73,0.00,0.00,5167.03,7813.66
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,35573.630000000005,4462.8,2466.35,3129.96,0.0,12980.689999999999,0.0,987.74,0.0,0.0,0.0,0.0,11546.08,0.0,0.0,4462.80,2466.35,0.00,0.00,5167.03,7813.66
