File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,343893.55,22379.82,80627.27,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,22379.82,80627.27,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,420898.07999999996,24479.01,155532.6,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,24479.01,155532.60,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,266948.63,16033.4,13089.84,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,13089.84,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,265668.9,16033.4,11810.11,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,11810.11,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,268338.31,16033.4,14479.52,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,14479.52,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,266908.23,16033.4,13049.44,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,13049.44,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,270838.79,16033.4,16980.0,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,16980.00,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,274383.16,16033.4,20524.36,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,20524.36,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,279797.56,16033.4,25938.77,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,25938.77,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,289092.28,16033.4,35233.49,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,35233.49,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,322052.64,16033.4,68193.85,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,16033.40,68193.85,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,268209.98,17294.74,13089.84,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,17294.74,13089.84,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,264141.69,14506.19,11810.11,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,14506.19,11810.11,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,273506.66,18721.7,16959.56,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,18721.70,16959.56,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,270133.32,17853.16,14454.77,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,17853.16,14454.77,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,265816.95,14950.16,13041.39,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,14950.16,13041.39,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,278053.75,19703.99,20524.36,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,19703.99,20524.36,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,284619.95,20823.93,25970.63,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,20823.93,25970.63,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,295301.52,22124.8,35351.33,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,22124.80,35351.33,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,330201.02,24181.77,68193.85,14740.46,0.0,73945.06,0.0,4236.27,0.0,0.0,0.0,0.0,144903.59,0.0,0.0,24181.77,68193.85,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,304980.39,23924.83,38441.81,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,38441.81,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,301222.12,23924.83,34683.53,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,34683.53,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,309061.54000000004,23924.83,42522.96,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,42522.96,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,304861.75,23924.83,38323.16,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,38323.16,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,316404.87,23924.83,49866.28,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,49866.28,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,326813.85,23924.83,60275.27,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,60275.27,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,342714.69,23924.83,76176.1,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,76176.10,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,370011.12,23924.83,103472.54,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,103472.54,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,466808.01,23924.83,200269.43,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,23924.83,200269.43,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,307037.94,25982.37,38441.81,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,25982.37,38441.81,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,298730.89,21433.6,34683.53,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,21433.60,34683.53,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,320730.11,28310.08,49806.28,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,28310.08,49806.28,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,311957.31,26893.29,42450.27,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,26893.29,42450.27,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,303071.08999999997,22157.82,38299.52,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,22157.82,38299.52,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,332801.44,29912.42,60275.27,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,29912.42,60275.27,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,350622.74,31739.3,76269.69,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,31739.30,76269.69,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,380293.68,33861.33,103818.6,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,33861.33,103818.60,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,480099.92,37216.73,200269.43,14740.46,0.0,73945.06,0.0,9924.5,0.0,0.0,0.0,0.0,144003.72,0.0,0.0,37216.73,200269.43,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,285348.95,23244.1,22803.91,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,22803.91,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,283119.52,23244.1,20574.47,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,20574.47,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,287769.91000000003,23244.1,25224.87,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,25224.87,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,285278.56,23244.1,22733.52,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,22733.52,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,292126.01,23244.1,29580.97,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,29580.97,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,298300.68,23244.1,35755.64,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,35755.64,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,307733.15,23244.1,45188.11,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,45188.11,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,323925.55000000005,23244.1,61380.51,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,61380.51,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,381346.03,23244.1,118800.99,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,23244.10,118800.99,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,287319.1,25214.25,22803.91,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,25214.25,22803.91,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,280734.1,20858.68,20574.47,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,20858.68,20574.47,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,296289.41000000003,27443.09,29545.37,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,27443.09,29545.37,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,290569.16000000003,26086.47,25181.75,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,26086.47,25181.75,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,283572.58,21552.14,22719.5,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,21552.14,22719.50,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,304033.95,28977.37,35755.64,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,28977.37,35755.64,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,315271.22,30726.65,45243.62,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,30726.65,45243.62,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,333645.29000000004,32758.55,61585.8,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,32758.55,61585.80,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,394073.36,35971.43,118800.99,14740.46,0.0,73945.06,0.0,6892.28,0.0,0.0,0.0,0.0,143723.14,0.0,0.0,35971.43,118800.99,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,316817.92000000004,6085.72,67993.36,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,67993.36,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,310170.52,6085.72,61345.96,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,61345.96,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,324036.39,6085.72,75211.83,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,75211.83,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,316608.06,6085.72,67783.5,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,67783.50,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,337024.78,6085.72,88200.22,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,88200.22,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,355435.5,6085.72,106610.94,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,106610.94,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,383559.86,6085.72,134735.3,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,134735.30,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,431840.01,6085.72,183015.45,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,183015.45,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,603048.01,6085.72,354223.45,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6085.72,354223.45,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,317387.93,6655.74,67993.36,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6655.74,67993.36,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,309480.36,5395.56,61345.96,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,5395.56,61345.96,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,338133.52,7300.6,88094.08,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,7300.60,88094.08,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,324730.19,6908.09,75083.26,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,6908.09,75083.26,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,316076.72,5596.2,67741.68,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,5596.20,67741.68,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,357094.29000000004,7744.5,106610.94,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,7744.50,106610.94,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,385890.28,8250.62,134900.82,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,8250.62,134900.82,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,435204.88,8838.5,183627.54,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,8838.50,183627.54,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,606730.36,9768.07,354223.45,14740.46,0.0,73945.06,0.0,12945.49,0.0,0.0,0.0,0.0,141107.82,0.0,0.0,9768.07,354223.45,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,278507.97,28509.02,8556.31,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,8556.31,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,277671.45999999996,28509.02,7719.8,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,7719.80,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,279416.33999999997,28509.02,9464.69,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,9464.69,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,278481.56,28509.02,8529.9,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,8529.90,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,281050.81,28509.02,11099.15,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,11099.15,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,283367.62,28509.02,13415.96,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,13415.96,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,286906.8,28509.02,16955.14,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,16955.14,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,292982.39,28509.02,23030.74,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,23030.74,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,314527.27,28509.02,44575.62,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,28509.02,44575.62,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,280631.19,30632.24,8556.31,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,30632.24,8556.31,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,275100.7,25938.26,7719.8,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,25938.26,7719.80,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,285562.69,33034.26,11085.79,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,33034.26,11085.79,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,282463.38,31572.24,9448.51,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,31572.24,9448.51,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,276652.88,26685.6,8524.64,14740.46,0.0,73945.06,0.0,5175.49,0.0,0.0,0.0,0.0,147581.63,0.0,0.0,26685.60,8524.64,0.00,0.00,59678.04,14267.02
