Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
MBT,M3,cPVVG,Measure,CZ01,12.469444444444443,43166644.913328476
MBT,M4,cDXGF,Base,CZ01,12.469444444444443,12569077.468084097
MBT,M4,cDXGF,Measure,CZ01,12.469444444444443,17835032.637413166
MBT,M4,cDXHP,Base,CZ01,12.469444444444443,12489801.721263688
MBT,M4,cDXHP,Measure,CZ01,12.469444444444443,17168127.944886923
MBT,M4,cPTAC,Base,CZ01,12.469444444444443,12268254.203763504
MBT,M4,cPTAC,Measure,CZ01,12.469444444444443,17676090.039761417
MBT,M4,cPVVG,Base,CZ01,12.469444444444443,7536634.598644513
MBT,M4,cPVVG,Measure,CZ01,12.469444444444443,12425246.073097408
MBT,M5,cDXGF,Base,CZ01,12.469444444444443,35616026.07953976
MBT,M5,cDXGF,Measure,CZ01,12.469444444444443,35616026.095062576
MBT,M5,cDXHP,Base,CZ01,12.469444444444443,38371077.968947545
MBT,M5,cDXHP,Measure,CZ01,12.469444444444443,38371077.98432166
MBT,M5,cPTAC,Base,CZ01,12.469444444444443,35461452.54204632
MBT,M5,cPTAC,Measure,CZ01,12.469444444444443,35461452.5582063
MBT,M5,cPVVG,Base,CZ01,12.469444444444443,35204428.8581635
MBT,M5,cPVVG,Measure,CZ01,12.469444444444443,35204428.87375861
MLI,M1,cDXGF,Base,CZ01,12.469444444444443,59.46684050072475
MLI,M1,cDXGF,Measure,CZ01,12.469444444444443,102.58643024865975
MLI,M1,cDXHP,Base,CZ01,12.469444444444443,62.53889495815459
MLI,M1,cDXHP,Measure,CZ01,12.469444444444443,107.7564668638248
MLI,M1,cPTAC,Base,CZ01,12.469444444444443,0.0
MLI,M1,cPTAC,Measure,CZ01,12.469444444444443,0.0
MLI,M1,cPVVG,Base,CZ01,12.469444444444443,0.0
MLI,M1,cPVVG,Measure,CZ01,12.469444444444443,0.0
MLI,M2,cDXGF,Base,CZ01,12.469444444444443,68308688.34774408
MLI,M2,cDXGF,Measure,CZ01,12.469444444444443,58008788.67310424
MLI,M2,cDXHP,Base,CZ01,12.469444444444443,67979531.35266556
MLI,M2,cDXHP,Measure,CZ01,12.469444444444443,57417470.456068136
MLI,M2,cPTAC,Base,CZ01,12.469444444444443,68308688.34759016
MLI,M2,cPTAC,Measure,CZ01,12.469444444444443,57801165.41829814
MLI,M2,cPVVG,Base,CZ01,12.469444444444443,34257203.07907511
MLI,M2,cPVVG,Measure,CZ01,12.469444444444443,31028230.572847318
MLI,M3,cDXGF,Base,CZ01,12.469444444444443,23750702.581742384
MLI,M3,cDXGF,Measure,CZ01,12.469444444444443,23750702.581745442
MLI,M3,cDXHP,Base,CZ01,12.469444444444443,23587198.014192946
MLI,M3,cDXHP,Measure,CZ01,12.469444444444443,23587198.01419781
MLI,M3,cPTAC,Base,CZ01,12.469444444444443,23334475.196233444
MLI,M3,cPTAC,Measure,CZ01,12.469444444444443,23334475.19623933
MLI,M3,cPVVG,Base,CZ01,12.469444444444443,23349714.37398674
MLI,M3,cPVVG,Measure,CZ01,12.469444444444443,23349714.373975035
MLI,M4,cDXGF,Base,CZ01,12.469444444444443,8667189.370762516
MLI,M4,cDXGF,Measure,CZ01,12.469444444444443,9952315.520954844
MLI,M4,cDXHP,Base,CZ01,12.469444444444443,8730763.868936097
MLI,M4,cDXHP,Measure,CZ01,12.469444444444443,10032377.663645191
MLI,M4,cPTAC,Base,CZ01,12.469444444444443,6845965.990740781
MLI,M4,cPTAC,Measure,CZ01,12.469444444444443,8229740.508749995
MLI,M4,cPVVG,Base,CZ01,12.469444444444443,3722243.3753792574
MLI,M4,cPVVG,Measure,CZ01,12.469444444444443,5665803.7982619
MLI,M5,cDXGF,Base,CZ01,12.469444444444443,20231363.892483067
MLI,M5,cDXGF,Measure,CZ01,12.469444444444443,20231363.892483514
MLI,M5,cDXHP,Base,CZ01,12.469444444444443,21193352.965227894
MLI,M5,cDXHP,Measure,CZ01,12.469444444444443,21193352.965224035
MLI,M5,cPTAC,Base,CZ01,12.469444444444443,15913719.905511433
MLI,M5,cPTAC,Measure,CZ01,12.469444444444443,15913719.905516684
MLI,M5,cPVVG,Base,CZ01,12.469444444444443,19888694.757905442
