File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cooling Capacity (W),Heating Capacity (W),Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh),Electricity:Facility [J](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Hourly)
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.70-Std,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:40",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.15,11.67,175576.21,25712.81,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,836201229.9447415,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.08,11.67,175576.2,24667.11,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,825241078.5357031,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.11,11.67,175576.21,25043.69,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,829188037.8228866,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:40",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.05,11.67,175576.21,24039.17,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,818659548.4091839,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,20.98,11.67,175576.2,22921.87,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,806948963.7702738,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-14.28-Msr,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,20.89,11.67,175576.19,21523.5,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,792292548.8339978,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-8.46-Std/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-8.46-Std,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:40",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.42,11.67,175576.23,30178.0,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,883001458.3481438,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-7.61-Std/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-7.61-Std,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:40",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.57,11.67,175576.23,32575.24,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,908127223.5665556,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.13-Msr/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.13-Msr,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.33,11.67,175576.21,28595.67,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,866416776.3897394,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:40",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.28,11.67,175576.22,27859.83,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,858704429.0139976,20.015
CZ01/OfL&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.31-Std/instance-out.sql,CZ01,OfL,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.31-Std,1255476.69,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:40",CA_EUREKA - USA Custom-725940 WMO#=725940,16254.32,21.31,11.67,175576.22,28282.26,239542.44,0.0,831153.37,0.0,141878.85,586.37,0.0,0.0,0.0,0.0,0.0,0.0,63713.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125997.01,0.0,0.0,863131887.6926641,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.89,17.49,0.0,303.2,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,38579185.301590905,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.70-Std,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.88,17.49,0.0,296.94,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,38378933.38055364,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.29-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.29-Msr,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.87,17.49,0.0,289.72,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,38147857.34182792,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.40-Msr,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.87,17.49,0.0,287.94,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,38090818.98873568,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.9-Std,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.86,17.49,0.0,282.54,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,37917807.36883508,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-12.84-Msr,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.85,17.49,0.0,272.92,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,37609966.00377054,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-14.28-Msr,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.84,17.49,0.0,260.89,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,37224686.28289785,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-7.71-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-7.71-Std,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.94,17.49,0.0,352.88,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,40169888.72931135,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-8.56-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-8.56-Std,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.92,17.49,0.0,333.47,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,39548404.599411264,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.25-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.25-Msr,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.9,17.49,0.0,319.59,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,39103921.86410512,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.41-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.41-Std,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:41",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.9,17.49,0.0,316.96,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,39019739.52787289,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.5-Std,81451.83,52757.65,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,50.9,17.49,0.0,315.42,12134.67,0.0,29466.65,0.0,46983.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.04,0.0,0.0,38970485.01810223,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.15-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.15-Msr,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,25.12,5.43,7042.26,56.52,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,23870807.35568187,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.70-Std,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,25.12,5.43,7042.26,53.56,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,23680811.94906334,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,24.82,5.43,6766.89,51.43,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,23544307.312729225,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:43",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,24.33,5.43,6312.27,50.24,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,23467483.773210958,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,24.65,5.43,6608.09,48.24,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,23339380.99763707,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:43",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,23.87,5.43,5885.25,44.69,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,23111446.403857324,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-14.28-Msr,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,23.48,5.43,5526.87,40.25,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,22826174.225928016,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-7.61-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-7.61-Std,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,26.98,5.43,8747.97,75.36,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,25080778.1030946,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-8.46-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-8.46-Std,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,26.62,5.43,8418.04,67.74,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,24591730.692990504,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.13-Msr/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.13-Msr,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,25.43,5.43,7317.56,62.72,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,24268926.76289509,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.31-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.31-Std,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,26.25,5.43,8083.14,61.72,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,24204989.752586342,20.015
CZ01/OfS&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ01,OfS,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,81738.31,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,25.66,5.43,7538.88,60.38,12134.67,0.0,29466.65,0.0,16247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.05,0.0,0.0,24118813.78217019,20.015
CZ01/RFF&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ01,RFF,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,17562.83,32187.63,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:43",CA_EUREKA - USA Custom-725940 WMO#=725940,185.63,127.9,160.06,0.0,3127.7,6627.45,0.0,18425.04,0.0,20615.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6902.12,0.0,0.0,0.0,19480.74,0.0,0.0,0.0,0.0,0.0,0.0,22809.79,0.0,0.0,28535944.666239288,20.015
CZ01/RFF&0&cDXHP&New&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.29-Msr/instance-out.sql,CZ01,RFF,0,cDXHP,New,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.29-Msr,17562.83,32187.63,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.16 15:43",CA_EUREKA - USA Custom-725940 WMO#=725940,185.63,127.89,160.06,0.0,3125.57,6627.45,0.0,18425.04,0.0,20615.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6902.12,0.0,0.0,0.0,19480.74,0.0,0.0,0.0,0.0,0.0,0.0,22809.79,0.0,0.0,28394690.630994223,20.015
