File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ04/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,146772.26,3742.38,19883.04,44599.63,0.0,24440.79,0.0,38549.24,3.36,0.0,0.0,0.0,15553.81,0.0,0.0,3742.38,19883.04,0.00,0.00,24440.79,0.00
CZ04/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,145616.49,3807.98,19761.99,44599.63,0.0,24440.79,0.0,37448.92,3.36,0.0,0.0,0.0,15553.81,0.0,0.0,3807.98,19761.99,0.00,0.00,24440.79,0.00
CZ04/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3767875.98,217202.98,508071.74,850055.03,0.0,449066.39,0.0,1659527.85,3.36,0.0,0.0,0.0,83948.63,0.0,0.0,217202.98,508071.74,0.00,0.00,449066.39,0.00
CZ04/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3735198.85,220314.48,504822.88,850055.03,0.0,449066.39,0.0,1626988.09,3.36,0.0,0.0,0.0,83948.63,0.0,0.0,220314.48,504822.88,0.00,0.00,449066.39,0.00
CZ04/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3688576.11,224806.28,500182.14,850055.03,0.0,449066.39,0.0,1580514.28,3.36,0.0,0.0,0.0,83948.63,0.0,0.0,224806.28,500182.14,0.00,0.00,449066.39,0.00
CZ05/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,622703.28,38411.48,46870.85,153727.01,0.0,145823.51,0.0,214949.92,3.36,0.0,0.0,0.0,22917.16,0.0,0.0,38411.48,46870.85,0.00,0.00,145823.51,0.00
CZ05/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,618511.9700000001,38781.96,46523.76,153727.01,0.0,145823.51,0.0,210735.21,3.36,0.0,0.0,0.0,22917.16,0.0,0.0,38781.96,46523.76,0.00,0.00,145823.51,0.00
CZ05/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,612533.0,39317.19,46030.56,153727.01,0.0,145823.51,0.0,204714.21,3.36,0.0,0.0,0.0,22917.17,0.0,0.0,39317.19,46030.56,0.00,0.00,145823.51,0.00
CZ05/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2554798.36,15995.69,135808.17,358430.2,0.0,1013813.91,0.0,573066.96,825.2,0.0,0.0,0.0,456858.21,0.0,0.0,15808.45,135808.17,187.24,0.00,945189.93,68623.98
CZ05/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2544593.46,16270.48,135058.16,358430.2,0.0,1013813.91,0.0,563337.33,825.14,0.0,0.0,0.0,456858.23,0.0,0.0,16082.93,135058.16,187.55,0.00,945189.93,68623.98
CZ05/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2530052.45,16669.68,133977.01,358430.2,0.0,1013813.91,0.0,549478.47,824.93,0.0,0.0,0.0,456858.25,0.0,0.0,16480.73,133977.01,188.95,0.00,945189.93,68623.98
CZ05/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,386782.12,5525.28,24860.64,64700.97,0.0,125897.03,0.0,78614.87,3.37,0.0,0.0,0.0,87179.95,0.0,0.0,5525.28,24860.64,0.00,0.00,83226.75,42670.28
CZ05/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,385418.82,5596.11,24746.17,64700.97,0.0,125897.03,0.0,77295.22,3.37,0.0,0.0,0.0,87179.95,0.0,0.0,5596.11,24746.17,0.00,0.00,83226.75,42670.28
CZ05/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,383472.15,5699.62,24582.37,64700.97,0.0,125897.03,0.0,75408.82,3.37,0.0,0.0,0.0,87179.95,0.0,0.0,5699.62,24582.37,0.00,0.00,83226.75,42670.28
CZ05/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,18161.379999999997,428.97,497.22,2224.35,0.0,2196.82,0.0,3469.19,3.36,0.0,0.0,0.0,9341.48,0.0,0.0,428.97,497.22,0.00,0.00,2196.82,0.00
CZ05/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,18096.28,434.71,492.99,2224.35,0.0,2196.82,0.0,3402.58,3.36,0.0,0.0,0.0,9341.48,0.0,0.0,434.71,492.99,0.00,0.00,2196.82,0.00
CZ05/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,18003.5,443.34,486.99,2224.35,0.0,2196.82,0.0,3307.15,3.36,0.0,0.0,0.0,9341.48,0.0,0.0,443.34,486.99,0.00,0.00,2196.82,0.00
CZ05/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1176087.05,115298.77,61834.61,197959.32,0.0,323176.74,0.0,239571.38,3.39,0.0,0.0,0.0,238242.82,0.0,0.0,3196.45,61834.61,112102.32,0.00,259085.82,64090.92
CZ05/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1174368.12,115361.39,61695.27,197959.32,0.0,323176.74,0.0,237929.19,3.39,0.0,0.0,0.0,238242.82,0.0,0.0,3248.30,61695.27,112113.09,0.00,259085.82,64090.92
CZ05/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1171964.63,115470.39,61497.49,197959.32,0.0,323176.74,0.0,235614.48,3.39,0.0,0.0,0.0,238242.82,0.0,0.0,3327.59,61497.49,112142.80,0.00,259085.82,64090.92
CZ05/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,8216741.3,51330.520000000004,469255.5,1277404.75,0.0,3682881.23,0.0,1964538.88,3.37,0.0,0.0,0.0,771327.03,0.0,0.0,42281.54,469255.50,9048.98,0.00,3555459.15,127422.08
CZ05/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,8182539.159999999,52293.060000000005,466828.81,1277404.75,0.0,3682881.23,0.0,1931800.88,3.37,0.0,0.0,0.0,771327.04,0.0,0.0,43214.05,466828.81,9079.01,0.00,3555459.15,127422.08
CZ05/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,8133304.0200000005,53396.670000000006,463434.43,1277404.75,0.0,3682881.23,0.0,1884856.51,3.37,0.0,0.0,0.0,771327.06,0.0,0.0,44323.41,463434.43,9073.26,0.00,3555459.15,127422.08
CZ05/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3464909.77,227486.22,430549.63,856282.21,0.0,1182847.3,0.0,465420.91,33845.89,0.0,0.0,0.0,268477.61,0.0,0.0,5937.03,430549.63,221549.19,0.00,1139112.10,43735.20
CZ05/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3459098.2,227673.97,430168.06,856282.21,0.0,1182847.3,0.0,459802.44,33845.87,0.0,0.0,0.0,268478.35,0.0,0.0,6038.84,430168.06,221635.13,0.00,1139112.10,43735.20
CZ05/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3451061.4,228183.34,429645.05,856282.21,0.0,1182847.3,0.0,451781.92,33843.24,0.0,0.0,0.0,268478.35,0.0,0.0,6212.91,429645.05,221970.43,0.00,1139112.10,43735.20
CZ05/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,6692408.95,2523565.75,120779.99,709539.71,0.0,2167645.51,0.0,992292.32,556.07,0.0,0.0,0.0,178029.59,0.0,0.0,19043.86,120779.99,2504521.89,0.00,1394057.91,773587.60
CZ05/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,6686236.04,2523876.91,120394.31,709539.71,0.0,2167645.51,0.0,986193.96,556.04,0.0,0.0,0.0,178029.6,0.0,0.0,19271.44,120394.31,2504605.47,0.00,1394057.91,773587.60
CZ05/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,6677593.8100000005,2524496.14,119843.79,709539.71,0.0,2167645.51,0.0,977483.03,556.04,0.0,0.0,0.0,178029.6,0.0,0.0,19711.54,119843.79,2504784.60,0.00,1394057.91,773587.60
CZ05/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,995059.34,24870.43,38031.5,283149.19,0.0,239893.0,0.0,359566.02,3.37,0.0,0.0,0.0,49545.82,0.0,0.0,24870.43,38031.50,0.00,0.00,239893.00,0.00
CZ05/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,988076.7000000001,25347.73,37622.43,283149.19,0.0,239893.0,0.0,352515.7,3.37,0.0,0.0,0.0,49545.27,0.0,0.0,25347.73,37622.43,0.00,0.00,239893.00,0.00
CZ05/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,978117.89,26042.63,37040.61,283149.19,0.0,239893.0,0.0,342443.83,3.37,0.0,0.0,0.0,49545.26,0.0,0.0,26042.63,37040.61,0.00,0.00,239893.00,0.00
CZ05/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,158245.83,4330.3,13697.1,51285.47,0.0,22443.33,0.0,58708.86,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,4082.84,13697.10,247.46,0.00,22191.36,251.97
CZ05/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,157079.25,4394.009999999999,13611.17,51285.47,0.0,22443.33,0.0,57564.5,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,4146.36,13611.17,247.65,0.00,22191.36,251.97
CZ05/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,155439.53,4501.38,13488.82,51285.47,0.0,22443.33,0.0,55939.77,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,4241.92,13488.82,259.46,0.00,22191.36,251.97
CZ05/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,929316.23,36754.8,67146.16,200868.06,0.0,347425.87,0.0,156376.05,33.72,0.0,0.0,0.0,120711.56,0.0,0.0,4266.93,67146.16,32487.87,0.00,281574.59,65851.28
CZ05/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,927255.73,36949.630000000005,67045.51,200868.06,0.0,347425.87,0.0,154238.83,33.7,0.0,0.0,0.0,120694.12,0.0,0.0,4329.98,67045.51,32619.65,0.00,281574.59,65851.28
CZ05/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,924106.1900000001,37071.63,66838.93,200868.06,0.0,347425.87,0.0,151157.58,33.86,0.0,0.0,0.0,120710.26,0.0,0.0,4421.76,66838.93,32649.87,0.00,281574.59,65851.28
CZ05/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2545451.2699999996,31573.39,196218.72,462712.61,0.0,829334.66,0.0,900861.74,2299.4,0.0,0.0,0.0,122450.76,0.0,0.0,9834.63,196218.72,21738.76,0.00,829334.66,0.00
CZ05/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2527598.7199999997,31785.85,195122.56,462712.61,0.0,829334.66,0.0,883894.44,2299.28,0.0,0.0,0.0,122449.31,0.0,0.0,10033.53,195122.56,21752.32,0.00,829334.66,0.00
CZ05/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2502085.18,32104.64,193566.98,462712.61,0.0,829334.66,0.0,859618.51,2299.41,0.0,0.0,0.0,122448.37,0.0,0.0,10326.89,193566.98,21777.75,0.00,829334.66,0.00
CZ05/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,143568.97,1316.05,8971.25,23737.13,0.0,29387.4,0.0,57612.25,1.13,0.0,0.0,0.0,22543.75,0.0,0.0,1316.05,8971.25,0.00,0.00,29387.40,0.00
CZ05/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,142391.33000000002,1339.55,8899.43,23737.13,0.0,29387.4,0.0,56482.94,1.13,0.0,0.0,0.0,22543.75,0.0,0.0,1339.55,8899.43,0.00,0.00,29387.40,0.00
CZ05/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,140712.65,1374.34,8797.38,23737.13,0.0,29387.4,0.0,54871.52,1.13,0.0,0.0,0.0,22543.75,0.0,0.0,1374.34,8797.38,0.00,0.00,29387.40,0.00
CZ05/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,105769.33,839.72,6756.94,13247.63,0.0,37903.17,0.0,20863.94,3.37,0.0,0.0,0.0,26154.56,0.0,0.0,825.52,6756.94,14.20,0.00,18423.46,19479.71
CZ05/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,105463.97,855.49,6738.34,13247.63,0.0,37903.17,0.0,20561.4,3.37,0.0,0.0,0.0,26154.56,0.0,0.0,841.26,6738.34,14.23,0.00,18423.46,19479.71
CZ05/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,105028.38,878.52,6711.86,13247.63,0.0,37903.17,0.0,20129.26,3.37,0.0,0.0,0.0,26154.57,0.0,0.0,864.22,6711.86,14.30,0.00,18423.46,19479.71
CZ05/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,237521.68,16114.57,15891.96,36047.32,0.0,76546.73,0.0,25802.1,9.77,0.0,0.0,0.0,67109.23,0.0,0.0,363.44,15891.96,15751.13,0.00,37475.60,39071.13
CZ05/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,237368.57,16120.59,15880.57,36047.32,0.0,76546.73,0.0,25654.36,9.77,0.0,0.0,0.0,67109.23,0.0,0.0,370.30,15880.57,15750.29,0.00,37475.60,39071.13
CZ05/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,237164.55,16139.68,15867.32,36047.32,0.0,76546.73,0.0,25444.5,9.77,0.0,0.0,0.0,67109.23,0.0,0.0,380.44,15867.32,15759.24,0.00,37475.60,39071.13
CZ05/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2049785.65,15157.6,93342.32,774348.97,0.0,436362.0,0.0,554171.69,3.38,0.0,0.0,0.0,176399.7,0.0,0.0,12740.08,93342.32,2417.52,0.00,436362.00,0.00
CZ05/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2038648.65,15406.37,92534.21,774348.97,0.0,436362.0,0.0,543594.02,3.38,0.0,0.0,0.0,176399.7,0.0,0.0,12985.94,92534.21,2420.43,0.00,436362.00,0.00
CZ05/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2022762.75,15768.72,91385.91,774348.97,0.0,436362.0,0.0,528494.08,3.38,0.0,0.0,0.0,176399.7,0.0,0.0,13343.90,91385.91,2424.82,0.00,436362.00,0.00
CZ05/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2045998.38,9636.13,107426.04,767420.15,0.0,509200.67,0.0,522495.75,3.39,0.0,0.0,0.0,129816.25,0.0,0.0,9636.13,107426.04,0.00,0.00,468847.72,40352.95
CZ05/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2035362.5,9853.95,106598.51,767420.15,0.0,509200.67,0.0,512469.58,3.39,0.0,0.0,0.0,129816.25,0.0,0.0,9853.95,106598.51,0.00,0.00,468847.72,40352.95
CZ05/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2020180.67,10170.85,105422.88,767420.15,0.0,509200.67,0.0,498146.48,3.39,0.0,0.0,0.0,129816.25,0.0,0.0,10170.85,105422.88,0.00,0.00,468847.72,40352.95
CZ05/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,128668.65,2036.04,6164.66,44599.63,0.0,24440.79,0.0,35524.95,3.36,0.0,0.0,0.0,15899.21,0.0,0.0,2036.04,6164.66,0.00,0.00,24440.79,0.00
CZ05/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,127953.75,2068.09,6114.3,44599.63,0.0,24440.79,0.0,34828.38,3.36,0.0,0.0,0.0,15899.19,0.0,0.0,2068.09,6114.30,0.00,0.00,24440.79,0.00
CZ05/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,126933.35,2114.62,6042.67,44599.63,0.0,24440.79,0.0,33833.29,3.36,0.0,0.0,0.0,15898.99,0.0,0.0,2114.62,6042.67,0.00,0.00,24440.79,0.00
CZ05/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3099047.5300000003,144702.39,82202.6,850055.03,0.0,449066.39,0.0,1486211.21,3.36,0.0,0.0,0.0,86806.56,0.0,0.0,144702.39,82202.60,0.00,0.00,449066.39,0.00
CZ05/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3071321.08,147429.91,80868.68,850055.03,0.0,449066.39,0.0,1457091.15,3.36,0.0,0.0,0.0,86806.56,0.0,0.0,147429.91,80868.68,0.00,0.00,449066.39,0.00
CZ05/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3032456.42,151711.15,78970.44,850055.03,0.0,449066.39,0.0,1415843.49,3.36,0.0,0.0,0.0,86806.56,0.0,0.0,151711.15,78970.44,0.00,0.00,449066.39,0.00
CZ06/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,634317.7200000001,9592.14,83684.29,153727.01,0.0,145823.51,0.0,219978.0,3.36,0.0,0.0,0.0,21509.41,0.0,0.0,9592.14,83684.29,0.00,0.00,145823.51,0.00
CZ06/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,629495.8300000001,9738.6,83029.23,153727.01,0.0,145823.51,0.0,215664.71,3.36,0.0,0.0,0.0,21509.41,0.0,0.0,9738.60,83029.23,0.00,0.00,145823.51,0.00
CZ06/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,622617.05,9951.16,82099.74,153727.01,0.0,145823.51,0.0,209502.86,3.36,0.0,0.0,0.0,21509.41,0.0,0.0,9951.16,82099.74,0.00,0.00,145823.51,0.00
CZ06/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2617871.1799999997,3013.75,254680.74,358430.2,0.0,1013813.91,0.0,568401.38,1018.0,0.0,0.0,0.0,418513.18,0.0,0.0,3013.75,254680.74,0.00,0.00,945189.93,68623.98
CZ06/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2607028.2399999998,3086.8,253374.93,358430.2,0.0,1013813.91,0.0,558791.22,1017.96,0.0,0.0,0.0,418513.21,0.0,0.0,3086.80,253374.93,0.00,0.00,945189.93,68623.98
CZ06/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2591544.08,3193.69,251521.45,358430.2,0.0,1013813.91,0.0,545053.69,1017.94,0.0,0.0,0.0,418513.19,0.0,0.0,3193.69,251521.45,0.00,0.00,945189.93,68623.98
CZ06/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,396190.27999999997,1174.8,42895.65,64700.97,0.0,125897.03,0.0,81292.01,3.37,0.0,0.0,0.0,80226.44,0.0,0.0,1174.80,42895.65,0.00,0.00,83226.75,42670.28
CZ06/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,394631.01,1197.29,42682.38,64700.97,0.0,125897.03,0.0,79923.53,3.37,0.0,0.0,0.0,80226.44,0.0,0.0,1197.29,42682.38,0.00,0.00,83226.75,42670.28
CZ06/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,392405.5,1229.92,42379.29,64700.97,0.0,125897.03,0.0,77968.48,3.37,0.0,0.0,0.0,80226.44,0.0,0.0,1229.92,42379.29,0.00,0.00,83226.75,42670.28
CZ06/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,18353.379999999997,99.95,1160.0,2224.35,0.0,2196.82,0.0,3579.52,3.36,0.0,0.0,0.0,9089.39,0.0,0.0,99.95,1160.00,0.00,0.00,2196.82,0.00
CZ06/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,18277.449999999997,101.94,1151.57,2224.35,0.0,2196.82,0.0,3510.02,3.36,0.0,0.0,0.0,9089.39,0.0,0.0,101.94,1151.57,0.00,0.00,2196.82,0.00
CZ06/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,18168.86,104.87,1139.59,2224.35,0.0,2196.82,0.0,3410.48,3.36,0.0,0.0,0.0,9089.39,0.0,0.0,104.87,1139.59,0.00,0.00,2196.82,0.00
CZ06/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1116776.01,36932.38,108864.72,197959.32,0.0,323176.74,0.0,231208.83,3.39,0.0,0.0,0.0,218630.64,0.0,0.0,598.85,108864.72,36333.53,0.00,259085.82,64090.92
CZ06/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1114923.55,36947.19,108628.47,197959.32,0.0,323176.74,0.0,229577.8,3.39,0.0,0.0,0.0,218630.64,0.0,0.0,613.21,108628.47,36333.98,0.00,259085.82,64090.92
CZ06/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1112279.96,36970.64,108292.83,197959.32,0.0,323176.74,0.0,227246.4,3.39,0.0,0.0,0.0,218630.64,0.0,0.0,634.08,108292.83,36336.56,0.00,259085.82,64090.92
CZ06/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,8430097.66,9613.470000000001,807658.7,1277404.75,0.0,3682881.23,0.0,1945788.94,3.37,0.0,0.0,0.0,706747.2,0.0,0.0,8410.37,807658.70,1203.10,0.00,3555459.15,127422.08
CZ06/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,8394244.790000001,9841.99,803813.24,1277404.75,0.0,3682881.23,0.0,1913553.01,3.37,0.0,0.0,0.0,706747.19,0.0,0.0,8636.88,803813.24,1205.11,0.00,3555459.15,127422.08
CZ06/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,8343074.03,10179.17,798356.87,1277404.75,0.0,3682881.23,0.0,1867501.43,3.37,0.0,0.0,0.0,706747.21,0.0,0.0,8971.16,798356.87,1208.01,0.00,3555459.15,127422.08
CZ06/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3612273.88,83438.8,722464.18,856282.21,0.0,1182847.3,0.0,484954.53,35927.48,0.0,0.0,0.0,246359.4,0.0,0.0,1099.88,722464.18,82338.92,0.00,1139112.10,43735.20
CZ06/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3606036.35,83490.08,721862.73,856282.21,0.0,1182847.3,0.0,479262.71,35927.53,0.0,0.0,0.0,246363.79,0.0,0.0,1129.61,721862.73,82360.47,0.00,1139112.10,43735.20
CZ06/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3597148.9,83587.04,721011.05,856282.21,0.0,1182847.3,0.0,471131.31,35927.7,0.0,0.0,0.0,246362.29,0.0,0.0,1173.65,721011.05,82413.39,0.00,1139112.10,43735.20
